iter	Passed	Remaining
3228	33499	18373
3229	33510	18363
3230	33523	18354
3231	33544	18349
3232	33552	18338
3233	33561	18327
3234	33570	18315
3235	33579	18304
3236	33602	18301
3237	33613	18291
3238	33633	18285
3239	33641	18274
3240	33651	18263
3241	33671	18258
3242	33681	18248
3243	33692	18237
3244	33701	18226
3245	33710	18215
3246	33719	18204
3247	33728	18193
3248	33736	18181
3249	33746	18171
3250	33755	18160
3251	33773	18153
3252	33790	18146
3253	33797	18134
3254	33805	18123
3255	33815	18112
3256	33824	18101
3257	33831	18089
3258	33839	18077
3259	33848	18066
3260	33856	18054
3261	33863	18042
3262	33872	18031
3263	33880	18019
3264	33889	18008
3265	33897	17997
3266	33907	17986
3267	33914	17974
3268	33922	17962
3269	33930	17950
3270	33946	17943
3271	33956	17932
3272	33965	17921
3273	33973	17910
3274	33982	17898
3275	33991	17887
3276	33999	17876
3277	34007	17865
3278	34015	17853
3279	34023	17841
3280	34031	17830
3281	34054	17826
3282	34070	17818
3283	34092	17814
3284	34100	17803
3285	34110	17792
3286	34118	17780
3287	34126	17769
3288	34134	17757
3289	34145	17747
3290	34162	17740
3291	34171	17729
3292	34181	17718
3293	34189	17706
3294	34196	17695
3295	34205	17683
3296	34215	17673
3297	34224	17662
3298	34242	17655
3299	34249	17643
3300	34258	17632
3301	34269	17622
3302	34278	17611
3303	34286	17599
3304	34295	17588
3305	34304	17577
3306	34311	17565
3307	34319	17554
3308	34327	17542
3309	34335	17530
3310	34343	17519
3311	34351	17507
3312	34359	17495
3313	34366	17484
3314	34374	17472
3315	34383	17461
3316	34391	17449
3317	34400	17438
3318	34407	17426
3319	34416	17415
3320	34428	17405
3321	34436	17394
3322	34444	17382
3323	34452	17371
3324	34460	17359
3325	34469	17348
3326	34477	17337
3327	34499	17332
3328	34508	17321
3329	34518	17310
3330	34525	17299
3331	34534	17288
3332	34544	17277
3333	34553	17266
3334	34576	17262
3335	34585	17251
3336	34592	17239
3337	34600	17227
3338	34610	17217
3339	34619	17206
3340	34629	17195
3341	34637	17184
3342	34647	17173
3343	34655	17161
3344	34670	17153
3345	34678	17142
3346	34704	17139
3347	34712	17128
3348	34723	17117
3349	34742	17112
3350	34760	17105
3351	34767	17093
3352	34775	17081
3353	34785	17071
3354	34798	17062
3355	34806	17050
3356	34819	17041
3357	34828	17030
3358	34836	17019
3359	34845	17007
3360	34853	16996
3361	34861	16984
3362	34870	16973
3363	34879	16962
3364	34888	16952
3365	34897	16940
3366	34905	16929
3367	34913	16917
3368	34921	16906
3369	34929	16894
3370	34938	16883
3371	34945	16871
3372	34982	16874
3373	34995	16865
3374	35015	16859
3375	35023	16847
3376	35039	16839
3377	35046	16828
3378	35055	16816
3379	35065	16806
3380	35073	16794
3381	35083	16784
3382	35091	16773
3383	35099	16761
3384	35108	16750
3385	35118	16739
3386	35125	16727
3387	35133	16716
3388	35144	16706
3389	35154	16695
3390	35165	16685
3391	35173	16674
3392	35183	16663
3393	35203	16658
3394	35212	16646
3395	35223	16636
3396	35232	16625
3397	35247	16617
3398	35254	16605
3399	35262	16593
3400	35271	16582
3401	35279	16571
3402	35287	16559
3403	35295	16548
3404	35303	16537
3405	35312	16526
3406	35321	16515
3407	35329	16503
3408	35338	16492
3409	35349	16482
3410	35358	16471
3411	35367	16460
3412	35376	16449
3413	35401	16446
3414	35412	16435
3415	35421	16425
3416	35429	16413
3417	35438	16402
3418	35445	16390
3419	35455	16379
3420	35463	16368
3421	35472	16357
3422	35512	16360
3423	35527	16352
3424	35537	16341
3425	35547	16331
3426	35555	16320
3427	35563	16308
3428	35574	16298
3429	35581	16286
3430	35589	16274
3431	35597	16263
3432	35606	16252
3433	35614	16241
3434	35624	16230
3435	35634	16220
3436	35644	16209
3437	35653	16198
3438	35660	16186
3439	35669	16175
3440	35676	16163
3441	35684	16152
3442	35709	16148
3443	35723	16139
3444	35733	16129
3445	35742	16118
3446	35758	16110
3447	35769	16100
3448	35776	16088
3449	35797	16082
3450	35808	16072
3451	35818	16062
3452	35845	16059
3453	35854	16048
3454	35862	16037
3455	35870	16025
3456	35879	16014
3457	35887	16003
3458	35896	15991
3459	35907	15981
3460	35914	15970
3461	35922	15958
3462	35929	15946
3463	35937	15935
3464	35945	15923
3465	35953	15912
3466	35971	15905
3467	35979	15894
3468	35987	15882
3469	35997	15872
3470	36005	15860
3471	36012	15848
3472	36024	15838
3473	36034	15828
3474	36041	15816
3475	36049	15805
3476	36057	15794
3477	36066	15782
3478	36073	15771
3479	36081	15759
3480	36090	15748
3481	36098	15737
3482	36106	15726
3483	36117	15715
3484	36124	15704
3485	36132	15692
3486	36140	15681
3487	36148	15669
3488	36155	15658
3489	36165	15647
3490	36172	15635
3491	36182	15625
3492	36190	15613
3493	36198	15602
3494	36205	15590
3495	36214	15579
3496	36222	15568
3497	36230	15557
3498	36239	15546
3499	36249	15535
3500	36260	15525
3501	36269	15514
3502	36276	15502
3503	36286	15491
3504	36294	15480
3505	36302	15469
3506	36312	15458
3507	36320	15447
3508	36330	15437
3509	36341	15426
3510	36350	15415
3511	36362	15406
3512	36370	15394
3513	36380	15384
3514	36388	15373
3515	36396	15362
3516	36404	15350
3517	36411	15338
3518	36435	15334
3519	36444	15323
3520	36453	15312
3521	36463	15301
3522	36473	15291
3523	36482	15280
3524	36490	15268
3525	36497	15257
3526	36504	15245
3527	36515	15235
3528	36522	15223
3529	36530	15212
3530	36538	15200
3531	36560	15195
3532	36570	15185
3533	36579	15174
3534	36589	15163
3535	36598	15152
3536	36606	15141
3537	36615	15130
3538	36625	15119
3539	36634	15109
3540	36644	15098
3541	36652	15087
3542	36660	15076
3543	36671	15065
3544	36678	15054
3545	36687	15043
3546	36705	15036
3547	36713	15024
3548	36722	15013
3549	36730	15002
3550	36738	14991
3551	36746	14979
3552	36753	14968
3553	36764	14958
3554	36773	14947
3555	36797	14942
3556	36805	14931
3557	36814	14920
3558	36825	14910
3559	36833	14899
3560	36842	14888
3561	36851	14877
3562	36858	14865
3563	36868	14855
3564	36879	14844
3565	36892	14835
3566	36905	14826
3567	36914	14815
3568	36922	14804
3569	36931	14793
3570	36945	14784
3571	36953	14772
3572	36961	14761
3573	36970	14750
3574	36983	14741
3575	36994	14731
3576	37002	14720
3577	37013	14710
3578	37020	14698
3579	37028	14687
3580	37046	14680
3581	37054	14668
3582	37063	14658
3583	37071	14646
3584	37079	14635
3585	37089	14624
3586	37098	14614
3587	37108	14603
3588	37116	14592
3589	37124	14580
3590	37132	14569
3591	37139	14558
3592	37147	14546
3593	37155	14535
3594	37162	14524
3595	37170	14512
3596	37181	14502
3597	37194	14493
3598	37204	14482
3599	37212	14471
3600	37220	14460
3601	37228	14448
3602	37236	14437
3603	37247	14427
3604	37264	14419
3605	37272	14408
3606	37287	14400
3607	37296	14389
3608	37305	14378
3609	37314	14367
3610	37322	14356
3611	37333	14346
3612	37341	14335
3613	37350	14324
3614	37362	14314
3615	37370	14303
3616	37380	14292
3617	37388	14281
3618	37397	14270
3619	37414	14263
3620	37424	14252
3621	37433	14241
3622	37442	14230
3623	37454	14221
3624	37463	14210
3625	37474	14200
3626	37483	14189
3627	37491	14178
3628	37505	14169
3629	37529	14164
3630	37548	14156
3631	37566	14149
3632	37591	14144
3633	37613	14138
3634	37639	14134
3635	37648	14123
3636	37658	14112
3637	37667	14101
3638	37678	14091
3639	37691	14082
3640	37700	14071
3641	37709	14060
3642	37718	14049
3643	37731	14040
3644	37752	14034
3645	37761	14023
3646	37769	14012
3647	37778	14001
3648	37795	13993
3649	37803	13982
3650	37813	13971
3651	37821	13960
3652	37830	13949
3653	37838	13938
3654	37847	13927
3655	37855	13916
3656	37864	13905
3657	37873	13894
3658	37882	13883
3659	37891	13872
3660	37901	13862
3661	37910	13851
3662	37918	13840
3663	37929	13830
3664	37939	13819
3665	37948	13808
3666	37957	13797
3667	37965	13786
3668	37974	13775
3669	37982	13764
3670	38012	13761
3671	38021	13750
3672	38034	13741
3673	38043	13730
3674	38052	13719
3675	38062	13709
3676	38070	13698
3677	38080	13687
3678	38089	13676
3679	38098	13665
3680	38106	13654
3681	38114	13643
3682	38123	13632
3683	38137	13623
3684	38147	13613
3685	38156	13602
3686	38164	13591
3687	38173	13580
3688	38182	13569
3689	38206	13563
3690	38222	13555
3691	38231	13544
3692	38240	13533
3693	38252	13524
3694	38268	13515
3695	38277	13504
3696	38300	13498
3697	38308	13487
3698	38317	13476
3699	38326	13466
3700	38334	13454
3701	38343	13444
3702	38352	13433
3703	38377	13427
3704	38386	13416
3705	38395	13406
3706	38403	13395
3707	38412	13384
3708	38426	13375
3709	38450	13369
3710	38459	13358
3711	38467	13347
3712	38481	13338
3713	38507	13333
3714	38517	13322
3715	38526	13312
3716	38535	13301
3717	38543	13290
3718	38569	13285
3719	38578	13274
3720	38586	13263
3721	38596	13252
3722	38604	13241
3723	38613	13230
3724	38629	13222
3725	38637	13211
3726	38647	13200
3727	38656	13189
3728	38667	13179
3729	38675	13168
3730	38683	13157
3731	38703	13150
3732	38712	13139
3733	38720	13128
3734	38730	13117
3735	38740	13107
3736	38756	13098
3737	38781	13093
3738	38789	13082
3739	38799	13071
3740	38813	13062
3741	38824	13052
3742	38833	13041
3743	38842	13030
3744	38850	13019
3745	38860	13008
3746	38868	12997
3747	38878	12987
3748	38886	12975
3749	38897	12965
3750	38907	12955
3751	38916	12944
3752	38925	12933
3753	38933	12922
3754	38943	12911
3755	38951	12901
3756	38961	12890
3757	38970	12879
3758	38979	12868
3759	38987	12857
3760	39006	12850
3761	39016	12839
3762	39025	12828
3763	39034	12817
3764	39043	12806
3765	39051	12796
3766	39063	12786
3767	39087	12780
3768	39097	12769
3769	39105	12758
3770	39142	12756
3771	39151	12745
3772	39160	12735
3773	39179	12727
3774	39187	12716
3775	39196	12705
3776	39204	12694
3777	39213	12683
3778	39222	12672
3779	39242	12665
3780	39251	12654
3781	39276	12648
3782	39284	12637
3783	39293	12626
3784	39301	12616
3785	39310	12605
3786	39319	12594
3787	39328	12583
3788	39337	12572
3789	39346	12561
3790	39355	12550
3791	39363	12539
3792	39372	12528
3793	39381	12518
3794	39399	12510
3795	39408	12499
3796	39416	12488
3797	39425	12477
3798	39433	12466
3799	39443	12455
3800	39463	12448
3801	39473	12438
3802	39482	12427
3803	39491	12416
3804	39516	12410
3805	39524	12399
3806	39549	12393
3807	39558	12382
3808	39567	12371
3809	39576	12361
3810	39584	12350
3811	39603	12342
3812	39617	12332
3813	39625	12322
3814	39634	12311
3815	39643	12300
3816	39651	12289
3817	39660	12278
3818	39669	12267
3819	39678	12256
3820	39686	12245
3821	39695	12234
3822	39704	12223
3823	39728	12217
3824	39746	12209
3825	39768	12202
3826	39777	12191
3827	39785	12181
3828	39794	12170
3829	39806	12160
3830	39814	12149
3831	39823	12138
3832	39831	12127
3833	39853	12120
3834	39864	12109
3835	39884	12102
3836	39893	12091
3837	39901	12080
3838	39910	12069
3839	39918	12058
3840	39927	12047
3841	39935	12036
3842	39944	12025
3843	39961	12017
3844	39988	12012
3845	39998	12001
3846	40009	11991
3847	40017	11980
3848	40026	11969
3849	40050	11963
3850	40060	11952
3851	40068	11941
3852	40077	11930
3853	40086	11919
3854	40096	11909
3855	40104	11898
3856	40114	11887
3857	40125	11877
3858	40134	11866
3859	40142	11855
3860	40151	11844
3861	40167	11835
3862	40176	11825
3863	40184	11814
3864	40193	11803
3865	40202	11792
3866	40213	11782
3867	40221	11771
3868	40230	11760
3869	40239	11749
3870	40248	11738
3871	40256	11727
3872	40276	11719
3873	40285	11709
3874	40294	11698
3875	40302	11687
3876	40311	11676
3877	40320	11665
3878	40329	11654
3879	40337	11643
3880	40347	11633
3881	40356	11622
3882	40364	11611
3883	40397	11607
3884	40406	11596
3885	40414	11585
3886	40423	11574
3887	40433	11564
3888	40443	11553
3889	40452	11542
3890	40461	11532
3891	40469	11521
3892	40478	11510
3893	40495	11501
3894	40503	11490
3895	40512	11480
3896	40521	11469
3897	40530	11458
3898	40539	11447
3899	40550	11437
3900	40558	11426
3901	40567	11415
3902	40589	11408
3903	40597	11397
3904	40620	11390
3905	40629	11379
3906	40638	11368
3907	40647	11357
3908	40655	11346
3909	40664	11336
3910	40672	11325
3911	40681	11314
3912	40699	11305
3913	40707	11295
3914	40716	11284
3915	40741	11277
3916	40749	11266
3917	40770	11259
3918	40781	11249
3919	40790	11238
3920	40799	11227
3921	40808	11216
3922	40816	11205
3923	40825	11194
3924	40834	11183
3925	40843	11173
3926	40851	11162
3927	40871	11154
3928	40880	11143
3929	40889	11132
3930	40898	11121
3931	40906	11111
3932	40915	11100
3933	40924	11089
3934	40932	11078
3935	40941	11067
3936	40962	11059
3937	40970	11049
3938	40980	11038
3939	40989	11027
3940	40998	11016
3941	41021	11009
3942	41029	10998
3943	41038	10988
3944	41046	10977
3945	41055	10966
3946	41063	10955
3947	41086	10948
3948	41104	10939
3949	41113	10928
3950	41129	10920
3951	41138	10909
3952	41146	10898
3953	41155	10887
3954	41164	10876
3955	41173	10865
3956	41181	10854
3957	41190	10844
3958	41199	10833
3959	41208	10822
3960	41231	10815
3961	41240	10804
3962	41262	10797
3963	41271	10786
3964	41279	10775
3965	41288	10764
3966	41296	10753
3967	41321	10746
3968	41339	10738
3969	41347	10727
3970	41356	10716
3971	41365	10705
3972	41373	10694
3973	41390	10685
3974	41398	10675
3975	41415	10666
3976	41424	10655
3977	41432	10644
3978	41442	10633
3979	41463	10626
3980	41471	10615
3981	41480	10604
3982	41489	10593
3983	41498	10582
3984	41507	10572
3985	41515	10561
3986	41524	10550
3987	41541	10541
3988	41563	10534
3989	41578	10524
3990	41588	10514
3991	41597	10503
3992	41605	10492
3993	41621	10483
3994	41636	10474
3995	41647	10463
3996	41656	10453
3997	41665	10442
3998	41673	10431
3999	41683	10420
4000	41692	10410
4001	41701	10399
4002	41718	10390
4003	41727	10379
4004	41736	10368
4005	41745	10358
4006	41759	10348
4007	41768	10337
4008	41781	10328
4009	41790	10317
4010	41798	10306
4011	41807	10295
4012	41827	10287
4013	41843	10278
4014	41858	10269
4015	41866	10258
4016	41876	10247
4017	41885	10236
4018	41895	10226
4019	41903	10215
4020	41912	10204
4021	41921	10193
4022	41940	10185
4023	41949	10174
4024	41966	10165
4025	41997	10160
4026	42005	10149
4027	42014	10138
4028	42023	10127
4029	42032	10116
4030	42040	10106
4031	42049	10095
4032	42058	10084
4033	42067	10073
4034	42075	10062
4035	42093	10054
4036	42112	10045
4037	42155	10043
4038	42188	10038
4039	42197	10027
4040	42209	10017
4041	42218	10006
4042	42227	9995
4043	42240	9985
4044	42248	9974
4045	42261	9964
4046	42270	9953
4047	42286	9944
4048	42302	9935
4049	42318	9926
4050	42327	9915
4051	42344	9906
4052	42353	9896
4053	42361	9885
4054	42381	9876
4055	42389	9865
4056	42398	9854
4057	42407	9844
4058	42429	9836
4059	42438	9825
4060	42447	9814
4061	42456	9804
4062	42464	9793
4063	42489	9785
4064	42497	9774
4065	42506	9764
4066	42515	9753
4067	42524	9742
4068	42532	9731
4069	42548	9722
4070	42568	9714
4071	42577	9703
4072	42593	9694
4073	42602	9683
4074	42610	9672
4075	42619	9661
4076	42647	9654
4077	42655	9644
4078	42664	9633
4079	42672	9622
4080	42694	9614
4081	42703	9603
4082	42711	9592
4083	42720	9581
4084	42729	9570
4085	42738	9560
4086	42746	9549
4087	42756	9538
4088	42764	9527
4089	42773	9516
4090	42782	9506
4091	42791	9495
4092	42804	9485
4093	42829	9478
4094	42837	9467
4095	42846	9456
4096	42857	9445
4097	42866	9435
4098	42879	9425
4099	42888	9414
4100	42897	9403
4101	42906	9393
4102	42915	9382
4103	42930	9372
4104	42939	9362
4105	42948	9351
4106	42957	9340
4107	42967	9329
4108	42975	9318
4109	42983	9307
4110	42992	9297
4111	43003	9286
4112	43011	9275
4113	43021	9265
4114	43029	9254
4115	43038	9243
4116	43056	9234
4117	43072	9225
4118	43082	9214
4119	43090	9203
4120	43099	9193
4121	43109	9182
4122	43117	9171
4123	43126	9160
4124	43135	9149
4125	43150	9140
4126	43160	9129
4127	43168	9118
4128	43177	9108
4129	43186	9097
4130	43195	9086
4131	43205	9076
4132	43213	9065
4133	43222	9054
4134	43231	9043
4135	43239	9032
4136	43248	9021
4137	43257	9011
4138	43266	9000
4139	43275	8989
4140	43284	8978
4141	43292	8967
4142	43301	8957
4143	43313	8947
4144	43322	8936
4145	43336	8926
4146	43345	8915
4147	43354	8904
4148	43362	8894
4149	43384	8886
4150	43393	8875
4151	43402	8864
4152	43411	8853
4153	43420	8842
4154	43429	8832
4155	43438	8821
4156	43446	8810
4157	43455	8799
4158	43463	8788
4159	43472	8778
4160	43493	8769
4161	43502	8758
4162	43510	8748
4163	43519	8737
4164	43527	8726
4165	43536	8715
4166	43545	8704
4167	43557	8694
4168	43565	8683
4169	43574	8673
4170	43583	8662
4171	43592	8651
4172	43601	8640
4173	43610	8630
4174	43619	8619
4175	43636	8610
4176	43645	8599
4177	43654	8588
4178	43665	8578
4179	43674	8567
4180	43682	8556
4181	43698	8547
4182	43707	8536
4183	43715	8525
4184	43724	8515
4185	43733	8504
4186	43745	8494
4187	43753	8483
4188	43770	8473
4189	43778	8463
4190	43792	8453
4191	43801	8442
4192	43811	8432
4193	43820	8421
4194	43848	8414
4195	43857	8403
4196	43865	8392
4197	43874	8381
4198	43883	8371
4199	43891	8360
4200	43902	8350
4201	43911	8339
4202	43919	8328
4203	43928	8317
4204	43947	8308
4205	43957	8298
4206	43966	8287
4207	43974	8276
4208	43995	8268
4209	44003	8257
4210	44012	8246
4211	44022	8235
4212	44030	8225
4213	44039	8214
4214	44048	8203
4215	44057	8192
4216	44070	8182
4217	44080	8172
4218	44091	8161
4219	44100	8151
4220	44109	8140
4221	44118	8129
4222	44126	8118
4223	44135	8108
4224	44143	8097
4225	44152	8086
4226	44161	8075
4227	44170	8065
4228	44179	8054
4229	44188	8043
4230	44196	8032
4231	44205	8022
4232	44213	8011
4233	44222	8000
4234	44231	7989
4235	44240	7979
4236	44248	7968
4237	44257	7957
4238	44266	7946
4239	44275	7936
4240	44283	7925
4241	44292	7914
4242	44307	7905
4243	44331	7897
4244	44355	7888
4245	44364	7878
4246	44373	7867
4247	44382	7856
4248	44402	7848
4249	44410	7837
4250	44435	7829
4251	44448	7819
4252	44457	7808
4253	44466	7797
4254	44474	7786
4255	44483	7776
4256	44491	7765
4257	44500	7754
4258	44509	7743
4259	44517	7733
4260	44528	7722
4261	44536	7711
4262	44545	7701
4263	44554	7690
4264	44562	7679
4265	44571	7668
4266	44579	7658
4267	44588	7647
4268	44597	7636
4269	44607	7626
4270	44616	7615
4271	44624	7604
4272	44634	7593
4273	44642	7583
4274	44651	7572
4275	44660	7561
4276	44668	7550
4277	44677	7540
4278	44693	7530
4279	44701	7519
4280	44710	7509
4281	44720	7498
4282	44729	7487
4283	44744	7478
4284	44754	7467
4285	44776	7459
4286	44785	7448
4287	44794	7437
4288	44802	7427
4289	44811	7416
4290	44820	7405
4291	44829	7394
4292	44838	7384
4293	44846	7373
4294	44856	7362
4295	44864	7352
4296	44873	7341
4297	44882	7330
4298	44902	7321
4299	44911	7311
4300	44933	7302
4301	44941	7291
4302	44965	7283
4303	44973	7272
4304	44982	7261
4305	44990	7251
4306	44999	7240
4307	45012	7230
4308	45021	7219
4309	45044	7211
4310	45053	7200
4311	45061	7189
4312	45070	7179
4313	45086	7169
4314	45094	7158
4315	45103	7148
4316	45122	7138
4317	45131	7128
4318	45139	7117
4319	45148	7106
4320	45166	7097
4321	45175	7086
4322	45184	7076
4323	45192	7065
4324	45213	7056
4325	45222	7045
4326	45230	7034
4327	45239	7024
4328	45248	7013
4329	45257	7002
4330	45280	6994
4331	45292	6984
4332	45301	6973
4333	45311	6963
4334	45321	6952
4335	45329	6941
4336	45338	6930
4337	45347	6920
4338	45356	6909
4339	45365	6898
4340	45387	6890
4341	45418	6882
4342	45427	6872
4343	45435	6861
4344	45444	6850
4345	45466	6841
4346	45481	6832
4347	45490	6821
4348	45499	6810
4349	45513	6800
4350	45522	6790
4351	45531	6779
4352	45555	6771
4353	45575	6761
4354	45590	6752
4355	45598	6741
4356	45607	6730
4357	45623	6721
4358	45632	6710
4359	45654	6701
4360	45664	6690
4361	45683	6681
4362	45693	6671
4363	45702	6660
4364	45711	6649
4365	45720	6639
4366	45729	6628
4367	45738	6617
4368	45747	6607
4369	45756	6596
4370	45766	6585
4371	45774	6575
4372	45782	6564
4373	45793	6553
4374	45803	6543
4375	45814	6532
4376	45824	6522
4377	45834	6511
4378	45842	6501
4379	45854	6490
4380	45862	6480
4381	45889	6471
4382	45898	6461
4383	45906	6450
4384	45915	6439
4385	45924	6428
4386	45933	6418
4387	45941	6407
4388	45966	6399
4389	45974	6388
4390	45982	6377
4391	45989	6366
4392	45998	6355
4393	46005	6344
4394	46014	6334
4395	46021	6323
4396	46030	6312
4397	46037	6301
4398	46044	6290
4399	46053	6279
4400	46061	6269
4401	46069	6258
4402	46077	6247
4403	46085	6236
4404	46094	6226
4405	46103	6215
4406	46111	6204
4407	46121	6194
4408	46131	6183
4409	46139	6172
4410	46162	6164
4411	46170	6153
4412	46177	6142
4413	46185	6131
4414	46192	6120
4415	46200	6109
4416	46207	6098
4417	46215	6088
4418	46222	6077
4419	46230	6066
4420	46238	6055
4421	46245	6044
4422	46253	6033
4423	46261	6023
4424	46269	6012
4425	46278	6001
4426	46286	5990
4427	46293	5980
4428	46301	5969
4429	46309	5958
4430	46316	5947
4431	46324	5936
4432	46331	5926
4433	46339	5915
4434	46347	5904
4435	46354	5893
4436	46362	5882
4437	46369	5871
4438	46377	5861
4439	46385	5850
4440	46393	5839
4441	46400	5828
4442	46408	5818
4443	46416	5807
4444	46424	5796
4445	46432	5785
4446	46439	5774
4447	46447	5764
4448	46454	5753
4449	46462	5742
4450	46469	5731
4451	46476	5720
4452	46484	5710
4453	46492	5699
4454	46500	5688
4455	46508	5677
4456	46518	5667
4457	46527	5656
4458	46534	5645
4459	46542	5635
4460	46550	5624
4461	46559	5613
4462	46567	5603
4463	46577	5592
4464	46585	5581
4465	46593	5571
4466	46601	5560
4467	46622	5551
4468	46630	5540
4469	46638	5529
4470	46649	5519
4471	46656	5508
4472	46664	5497
4473	46672	5487
4474	46680	5476
4475	46687	5465
4476	46695	5454
4477	46703	5444
4478	46710	5433
4479	46718	5422
4480	46726	5411
4481	46734	5401
4482	46741	5390
4483	46749	5379
4484	46756	5368
4485	46765	5358
4486	46773	5347
4487	46781	5336
4488	46789	5326
4489	46797	5315
4490	46804	5304
4491	46812	5294
4492	46823	5283
4493	46831	5272
4494	46838	5262
4495	46846	5251
4496	46854	5240
4497	46862	5230
4498	46872	5219
4499	46879	5208
4500	46887	5198
4501	46894	5187
4502	46902	5176
4503	46909	5165
4504	46917	5155
4505	46924	5144
4506	46932	5133
4507	46940	5123
4508	46947	5112
4509	46954	5101
4510	46962	5090
4511	46970	5080
4512	46977	5069
4513	46985	5058
4514	46992	5047
4515	47000	5037
4516	47007	5026
4517	47015	5015
4518	47023	5005
4519	47030	4994
4520	47038	4983
4521	47046	4973
4522	47053	4962
4523	47061	4951
4524	47069	4940
4525	47077	4930
4526	47084	4919
4527	47092	4908
4528	47100	4898
4529	47107	4887
4530	47115	4876
4531	47136	4867
4532	47145	4856
4533	47152	4846
4534	47160	4835
4535	47168	4824
4536	47175	4814
4537	47183	4803
4538	47190	4792
4539	47198	4782
4540	47205	4771
4541	47229	4762
4542	47238	4751
4543	47266	4743
4544	47274	4732
4545	47284	4722
4546	47293	4711
4547	47301	4701
4548	47310	4690
4549	47340	4682
4550	47349	4671
4551	47357	4660
4552	47377	4651
4553	47386	4640
4554	47409	4631
4555	47420	4621
4556	47429	4610
4557	47438	4600
4558	47447	4589
4559	47458	4579
4560	47467	4568
4561	47475	4558
4562	47484	4547
4563	47492	4536
4564	47516	4527
4565	47525	4517
4566	47534	4506
4567	47543	4496
4568	47558	4486
4569	47567	4475
4570	47576	4465
4571	47584	4454
4572	47594	4444
4573	47602	4433
4574	47627	4424
4575	47635	4413
4576	47643	4403
4577	47650	4392
4578	47658	4381
4579	47666	4371
4580	47677	4360
4581	47684	4350
4582	47692	4339
4583	47700	4328
4584	47708	4318
4585	47716	4307
4586	47724	4296
4587	47732	4286
4588	47740	4275
4589	47748	4265
4590	47756	4254
4591	47764	4243
4592	47771	4233
4593	47779	4222
4594	47794	4212
4595	47811	4202
4596	47820	4192
4597	47829	4181
4598	47837	4171
4599	47846	4160
4600	47855	4150
4601	47865	4139
4602	47873	4129
4603	47882	4118
4604	47891	4107
4605	47901	4097
4606	47910	4086
4607	47918	4076
4608	47927	4065
4609	47936	4055
4610	47944	4044
4611	47953	4034
4612	47984	4025
4613	48003	4015
4614	48026	4006
4615	48034	3995
4616	48043	3985
4617	48054	3975
4618	48063	3964
4619	48071	3953
4620	48080	3943
4621	48097	3933
4622	48106	3923
4623	48126	3913
4624	48144	3903
4625	48160	3893
4626	48168	3883
4627	48177	3872
4628	48206	3863
4629	48215	3853
4630	48223	3842
4631	48232	3831
4632	48240	3821
4633	48250	3810
4634	48258	3800
4635	48267	3789
4636	48276	3779
4637	48295	3769
4638	48316	3759
4639	48325	3749
4640	48333	3738
4641	48342	3728
4642	48350	3717
4643	48363	3707
4644	48377	3697
4645	48386	3686
4646	48395	3676
4647	48403	3665
4648	48412	3655
4649	48435	3645
4650	48444	3635
4651	48453	3624
4652	48466	3614
4653	48474	3603
4654	48483	3593
4655	48492	3582
4656	48503	3572
4657	48511	3561
4658	48520	3551
4659	48529	3540
4660	48537	3530
4661	48546	3519
4662	48554	3509
4663	48563	3498
4664	48572	3488
4665	48581	3477
4666	48589	3466
4667	48606	3457
4668	48615	3446
4669	48623	3435
4670	48646	3426
4671	48654	3415
4672	48677	3406
4673	48686	3395
4674	48695	3385
4675	48703	3374
4676	48712	3364
4677	48720	3353
4678	48733	3343
4679	48743	3332
4680	48752	3322
4681	48763	3311
4682	48772	3301
4683	48782	3291
4684	48790	3280
4685	48799	3269
4686	48808	3259
4687	48817	3248
4688	48825	3238
4689	48834	3227
4690	48842	3217
4691	48851	3206
4692	48860	3196
4693	48868	3185
4694	48877	3175
4695	48896	3165
4696	48904	3154
4697	48913	3144
4698	48928	3134
4699	48936	3123
4700	48945	3113
4701	48954	3102
4702	48963	3092
4703	48972	3081
4704	48981	3071
4705	48992	3060
4706	49001	3050
4707	49009	3039
4708	49030	3029
4709	49065	3021
4710	49082	3011
4711	49099	3000
4712	49108	2990
4713	49117	2979
4714	49125	2969
4715	49155	2960
4716	49176	2950
4717	49184	2939
4718	49193	2929
4719	49209	2919
4720	49234	2909
4721	49243	2899
4722	49252	2888
4723	49260	2878
4724	49269	2867
4725	49280	2857
4726	49289	2846
4727	49298	2836
4728	49306	2825
4729	49315	2815
4730	49324	2804
4731	49333	2794
4732	49341	2783
4733	49363	2773
4734	49371	2763
4735	49380	2752
4736	49389	2742
4737	49398	2731
4738	49412	2721
4739	49421	2710
4740	49431	2700
4741	49440	2689
4742	49459	2679
4743	49483	2670
4744	49492	2659
4745	49507	2649
4746	49516	2639
4747	49524	2628
4748	49533	2618
4749	49542	2607
4750	49551	2597
4751	49560	2586
4752	49570	2576
4753	49579	2565
4754	49588	2555
4755	49597	2544
4756	49605	2533
4757	49614	2523
4758	49623	2512
4759	49631	2502
4760	49649	2492
4761	49664	2482
4762	49681	2472
4763	49691	2461
4764	49701	2451
4765	49711	2440
4766	49719	2430
4767	49742	2420
4768	49753	2409
4769	49762	2399
4770	49771	2388
4771	49783	2378
4772	49815	2369
4773	49825	2358
4774	49836	2348
4775	49851	2338
4776	49861	2327
4777	49873	2317
4778	49881	2306
4779	49890	2296
4780	49899	2285
4781	49909	2275
