iter	RMSE
3218	2.073294607
3219	2.073283386
3220	2.073279225
3221	2.07326832
3222	2.073007386
3223	2.072996857
3224	2.072831478
3225	2.072651457
3226	2.072647736
3227	2.072434591
3228	2.072410626
3229	2.072380355
3230	2.072371147
3231	2.072367174
3232	2.072087583
3233	2.072078941
3234	2.071982182
3235	2.07190245
3236	2.071747456
3237	2.071694149
3238	2.07168008
3239	2.071656233
3240	2.071642732
3241	2.071499706
3242	2.071490432
3243	2.07135503
3244	2.071354778
3245	2.071146926
3246	2.071045832
3247	2.071028919
3248	2.07080696
3249	2.070611109
3250	2.07061073
3251	2.070574247
3252	2.070453178
3253	2.070445855
3254	2.07044453
3255	2.070312153
3256	2.070310827
3257	2.070248771
3258	2.070094978
3259	2.069821205
3260	2.069728887
3261	2.069623682
3262	2.069551753
3263	2.069549354
3264	2.069475212
3265	2.069473128
3266	2.069455192
3267	2.069449381
3268	2.069329762
3269	2.069329068
3270	2.069328246
3271	2.069307151
3272	2.069291235
3273	2.06928094
3274	2.069268561
3275	2.069263381
3276	2.069231169
3277	2.068899859
3278	2.068887541
3279	2.068880276
3280	2.068879076
3281	2.068773006
3282	2.068747925
3283	2.068741102
3284	2.068738575
3285	2.068703133
3286	2.068696562
3287	2.06853065
3288	2.068524837
3289	2.068459631
3290	2.068252499
3291	2.06821629
3292	2.068190444
3293	2.068068982
3294	2.068003193
3295	2.067999464
3296	2.067998579
3297	2.067995925
3298	2.067990174
3299	2.067974437
3300	2.067788241
3301	2.067716248
3302	2.067701015
3303	2.06770013
3304	2.067684707
3305	2.067607212
3306	2.067523834
3307	2.067522001
3308	2.067509674
3309	2.067508284
3310	2.067505312
3311	2.067504175
3312	2.067503416
3313	2.067499244
3314	2.067496778
3315	2.067362632
3316	2.067361747
3317	2.067202114
3318	2.067162409
3319	2.067084641
3320	2.067081985
3321	2.067078065
3322	2.06705505
3323	2.067053596
3324	2.067000863
3325	2.066998902
3326	2.06663163
3327	2.066512417
3328	2.066455306
3329	2.06640338
3330	2.066365557
3331	2.06635626
3332	2.066351769
3333	2.066335324
3334	2.066324255
3335	2.066311921
3336	2.066307367
3337	2.066230389
3338	2.066228049
3339	2.066045048
3340	2.06581009
3341	2.065807433
3342	2.06568077
3343	2.065661915
3344	2.065569411
3345	2.065451845
3346	2.065427546
3347	2.065203783
3348	2.065188721
3349	2.065173343
3350	2.06516404
3351	2.064932273
3352	2.064930437
3353	2.064909804
3354	2.064875941
3355	2.064874992
3356	2.064741245
3357	2.064731497
3358	2.064731117
3359	2.064716052
3360	2.064599893
3361	2.064593626
3362	2.064505822
3363	2.064449859
3364	2.064316654
3365	2.064258596
3366	2.064205539
3367	2.063869179
3368	2.063865886
3369	2.063859427
3370	2.063848218
3371	2.063842645
3372	2.063838022
3373	2.063814591
3374	2.06360902
3375	2.063551765
3376	2.063518704
3377	2.063480892
3378	2.063423824
3379	2.063162151
3380	2.063093355
3381	2.062611905
3382	2.062582693
3383	2.062540238
3384	2.062533141
3385	2.062495057
3386	2.06249341
3387	2.06239975
3388	2.062369078
3389	2.062304818
3390	2.062299875
3391	2.062208994
3392	2.062203734
3393	2.062131356
3394	2.061964345
3395	2.061612405
3396	2.061475847
3397	2.061334145
3398	2.061234091
3399	2.06121564
3400	2.061165991
3401	2.061080261
3402	2.060872134
3403	2.060817086
3404	2.060741552
3405	2.060636332
3406	2.060114277
3407	2.060072595
3408	2.060071898
3409	2.060009469
3410	2.059885495
3411	2.059670901
3412	2.059599323
3413	2.059427093
3414	2.059364391
3415	2.05936382
3416	2.059363693
3417	2.05926805
3418	2.059239172
3419	2.059228002
3420	2.059123847
3421	2.059052123
3422	2.058972779
3423	2.058964083
3424	2.058955005
3425	2.058826461
3426	2.058773326
3427	2.058771485
3428	2.058733776
3429	2.058727809
3430	2.058724317
3431	2.058647246
3432	2.056638506
3433	2.056636473
3434	2.056600758
3435	2.056569936
3436	2.056324616
3437	2.056289341
3438	2.05627396
3439	2.055889514
3440	2.055847938
3441	2.055808268
3442	2.055798414
3443	2.055780232
3444	2.055764783
3445	2.055751432
3446	2.055574302
3447	2.055573094
3448	2.055571759
3449	2.055350038
3450	2.05534972
3451	2.05508772
3452	2.055031627
3453	2.055029655
3454	2.054962685
3455	2.054892851
3456	2.054847756
3457	2.054847565
3458	2.05484712
3459	2.054846929
3460	2.054737782
3461	2.054612599
3462	2.054488745
3463	2.054457637
3464	2.054364564
3465	2.054307052
3466	2.054306161
3467	2.054305398
3468	2.054121908
3469	2.054111155
3470	2.054009413
3471	2.054002605
3472	2.0539545
3473	2.053889659
3474	2.053877123
3475	2.053872032
3476	2.053823033
3477	2.05369404
3478	2.053610479
3479	2.053569748
3480	2.053562365
3481	2.053243231
3482	2.053230118
3483	2.053007699
3484	2.052873307
3485	2.052861338
3486	2.052860828
3487	2.052854207
3488	2.052792514
3489	2.052562152
3490	2.052435245
3491	2.05243066
3492	2.05224904
3493	2.052152683
3494	2.052151473
3495	2.052052946
3496	2.0520304
3497	2.052018426
3498	2.051795875
3499	2.051794538
3500	2.051378417
3501	2.05136714
3502	2.051357838
3503	2.051348217
3504	2.051309862
3505	2.051297119
3506	2.051225822
3507	2.050947491
3508	2.050938315
3509	2.05092302
3510	2.050775554
3511	2.050728521
3512	2.050723167
3513	2.050664342
3514	2.05066243
3515	2.050475873
3516	2.050472431
3517	2.050458854
3518	2.050453564
3519	2.050382875
3520	2.050189535
3521	2.050189153
3522	2.050175511
3523	2.050167414
3524	2.050161231
3525	2.050154537
3526	2.050151541
3527	2.0500183
3528	2.049989738
3529	2.049989356
3530	2.049988335
3531	2.049987315
3532	2.049987124
3533	2.049986104
3534	2.049985913
3535	2.049985275
3536	2.04998451
3537	2.049983363
3538	2.049982789
3539	2.049965639
3540	2.049777361
3541	2.049729603
3542	2.049719082
3543	2.0497099
3544	2.049645689
3545	2.049610682
3546	2.049482444
3547	2.049397691
3548	2.049288636
3549	2.048956526
3550	2.048945108
3551	2.048936879
3552	2.048907537
3553	2.048731091
3554	2.047854313
3555	2.047850293
3556	2.047793108
3557	2.047763877
3558	2.047688372
3559	2.047684734
3560	2.047647012
3561	2.047645799
3562	2.047264585
3563	2.047247604
3564	2.047238794
3565	2.047156566
3566	2.047156247
3567	2.04676249
3568	2.04669525
3569	2.046581262
3570	2.046482914
3571	2.046477421
3572	2.046371532
3573	2.046370829
3574	2.046335127
3575	2.046271833
3576	2.046127417
3577	2.046052426
3578	2.046048977
3579	2.046028089
3580	2.045998449
3581	2.045997619
3582	2.045994488
3583	2.045918407
3584	2.04519316
3585	2.045192713
3586	2.045119541
3587	2.044891063
3588	2.044870866
3589	2.044781896
3590	2.044708901
3591	2.044607331
3592	2.044525764
3593	2.044524038
3594	2.044240064
3595	2.044033099
3596	2.043985847
3597	2.043863522
3598	2.043858087
3599	2.043845297
3600	2.043725778
3601	2.043680565
3602	2.043573316
3603	2.043567688
3604	2.043475335
3605	2.043394043
3606	2.043275585
3607	2.043228059
3608	2.043194797
3609	2.043170169
3610	2.043067563
3611	2.043066092
3612	2.042928806
3613	2.042886262
3614	2.04286643
3615	2.042810577
3616	2.042807186
3617	2.042678841
3618	2.042665084
3619	2.042663357
3620	2.042574738
3621	2.042460328
3622	2.042376564
3623	2.042345975
3624	2.042268286
3625	2.042184194
3626	2.042170882
3627	2.042108674
3628	2.042011967
3629	2.041816683
3630	2.041632454
3631	2.041500962
3632	2.041450258
3633	2.040908502
3634	2.040817629
3635	2.040683779
3636	2.04067161
3637	2.040482923
3638	2.040400039
3639	2.040362566
3640	2.040160141
3641	2.040102805
3642	2.039945459
3643	2.039860374
3644	2.039757409
3645	2.039597537
3646	2.039497827
3647	2.039434769
3648	2.039423362
3649	2.039422465
3650	2.039344536
3651	2.039235841
3652	2.039153675
3653	2.038928054
3654	2.038735294
3655	2.038647787
3656	2.038468978
3657	2.038083419
3658	2.038050842
3659	2.037735949
3660	2.037727804
3661	2.037480985
3662	2.037353073
3663	2.03716472
3664	2.037134246
3665	2.037126098
3666	2.037122569
3667	2.036801501
3668	2.036703451
3669	2.036669055
3670	2.03666097
3671	2.036549564
3672	2.03649572
3673	2.036493731
3674	2.036457278
3675	2.036445533
3676	2.036437832
3677	2.036355489
3678	2.036120314
3679	2.036119351
3680	2.036118003
3681	2.035899749
3682	2.035804481
3683	2.035804352
3684	2.035682692
3685	2.035533993
3686	2.035533287
3687	2.035528985
3688	2.035528792
3689	2.035512355
3690	2.034875054
3691	2.034867347
3692	2.034645619
3693	2.034643563
3694	2.034634442
3695	2.034510656
3696	2.034507765
3697	2.034502497
3698	2.03450057
3699	2.034371379
3700	2.034344332
3701	2.034344075
3702	2.034342405
3703	2.034012095
3704	2.034010745
3705	2.033995645
3706	2.03399481
3707	2.033880817
3708	2.033867515
3709	2.033832686
3710	2.033812186
3711	2.033811801
3712	2.033807367
3713	2.033718876
3714	2.033718234
3715	2.033703324
3716	2.033674983
3717	2.033672284
3718	2.033537899
3719	2.033498436
3720	2.033494837
3721	2.033476455
3722	2.033474977
3723	2.033472342
3724	2.03347035
3725	2.033469643
3726	2.030704815
3727	2.03069722
3728	2.030680229
3729	2.030667486
3730	2.030220255
3731	2.030204676
3732	2.030204161
3733	2.030204161
3734	2.030177444
3735	2.030153303
3736	2.029511744
3737	2.029511486
3738	2.029386808
3739	2.029376761
3740	2.029353126
3741	2.029350678
3742	2.029345075
3743	2.029332967
3744	2.029325754
3745	2.028979426
3746	2.028913399
3747	2.02886135
3748	2.028549733
3749	2.028532789
3750	2.02834207
3751	2.028338848
3752	2.028333049
3753	2.028258689
3754	2.02820817
3755	2.028184391
3756	2.028106353
3757	2.028105193
3758	2.028026829
3759	2.027928613
3760	2.027927324
3761	2.027926228
3762	2.027815825
3763	2.027633483
3764	2.027590038
3765	2.027555295
3766	2.027520808
3767	2.027446225
3768	2.02744326
3769	2.027364226
3770	2.027310848
3771	2.027284673
3772	2.027248764
3773	2.02724019
3774	2.027201636
3775	2.027171205
3776	2.027058956
3777	2.027004087
3778	2.026743709
3779	2.026599772
3780	2.026556047
3781	2.026436153
3782	2.026294709
3783	2.026088556
3784	2.026059528
3785	2.025947153
3786	2.025783159
3787	2.025597601
3788	2.025485071
3789	2.025477973
3790	2.025452421
3791	2.025432546
3792	2.025344851
3793	2.025159834
3794	2.025144345
3795	2.025137569
3796	2.025057606
3797	2.025013267
3798	2.024991129
3799	2.024929362
3800	2.024897542
3801	2.024845776
3802	2.024844034
3803	2.024839322
3804	2.024767416
3805	2.024655227
3806	2.024654581
3807	2.024441676
3808	2.024383508
3809	2.024315847
3810	2.024204408
3811	2.024093543
3812	2.024072106
3813	2.023790944
3814	2.023756329
3815	2.023650285
3816	2.023123982
3817	2.023083671
3818	2.022983728
3819	2.022878547
3820	2.022785121
3821	2.022780404
3822	2.02277601
3823	2.022708425
3824	2.022361157
3825	2.022263828
3826	2.022182136
3827	2.022171019
3828	2.022128879
3829	2.021943697
3830	2.021941047
3831	2.021867551
3832	2.021243471
3833	2.021239915
3834	2.021233514
3835	2.02117868
3836	2.021178421
3837	2.021176352
3838	2.021091059
3839	2.020976791
3840	2.020974268
3841	2.020866137
3842	2.02080101
3843	2.020751468
3844	2.020517841
3845	2.020437113
3846	2.020397007
3847	2.020372684
3848	2.020356511
3849	2.020275777
3850	2.020169161
3851	2.019984123
3852	2.019982053
3853	2.019954037
3854	2.019884157
3855	2.019744325
3856	2.019715011
3857	2.019699869
3858	2.019697281
3859	2.019695274
3860	2.019658518
3861	2.019631598
3862	2.01945706
3863	2.019245484
3864	2.019186583
3865	2.019180952
3866	2.018822848
3867	2.018768078
3868	2.018668699
3869	2.018667339
3870	2.018652124
3871	2.018640794
3872	2.018515315
3873	2.018508646
3874	2.018495696
3875	2.018491941
3876	2.018307396
3877	2.018260124
3878	2.018191999
3879	2.018032815
3880	2.018030289
3881	2.017957493
3882	2.01785205
3883	2.017846415
3884	2.017769013
3885	2.017729955
3886	2.017708061
3887	2.017545276
3888	2.017542425
3889	2.017538992
3890	2.016957119
3891	2.01693891
3892	2.016916878
3893	2.016897827
3894	2.016881303
3895	2.01688072
3896	2.016861085
3897	2.016834386
3898	2.016810603
3899	2.016809696
3900	2.016802309
3901	2.01665993
3902	2.016574446
3903	2.016532902
3904	2.01650069
3905	2.016360169
3906	2.01621575
3907	2.016214842
3908	2.016050445
3909	2.016038517
3910	2.016038258
3911	2.016036572
3912	2.016035535
3913	2.015062032
3914	2.015061059
3915	2.014943335
3916	2.014924071
3917	2.014921735
3918	2.014823529
3919	2.014796414
3920	2.014794792
3921	2.014764044
3922	2.014743935
3923	2.014741859
3924	2.014739978
3925	2.014686135
3926	2.014667711
3927	2.014631058
3928	2.014620354
3929	2.014615878
3930	2.014598686
3931	2.014593561
3932	2.014483595
3933	2.014452453
3934	2.01439445
3935	2.014386665
3936	2.014385562
3937	2.014266111
3938	2.014255989
3939	2.01419253
3940	2.014176438
3941	2.014109018
3942	2.014100777
3943	2.014075015
3944	2.014052627
3945	2.013936467
3946	2.013840808
3947	2.013717237
3948	2.013708734
3949	2.013683681
3950	2.013666806
3951	2.013582364
3952	2.013524985
3953	2.01351395
3954	2.01350668
3955	2.01349993
3956	2.01341535
3957	2.013415026
3958	2.013414636
3959	2.013390034
3960	2.013373351
3961	2.013335571
3962	2.013264617
3963	2.013233651
3964	2.012940328
3965	2.012936302
3966	2.012891047
3967	2.012690339
3968	2.012531564
3969	2.012489547
3970	2.012468375
3971	2.012288864
3972	2.012261975
3973	2.01208316
3974	2.012070234
3975	2.012032624
3976	2.011861389
3977	2.011799868
3978	2.009536389
3979	2.009494179
3980	2.009413464
3981	2.009413334
3982	2.009387186
3983	2.009358502
3984	2.009222231
3985	2.008890393
3986	2.008847258
3987	2.008829041
3988	2.008798723
3989	2.008745762
3990	2.008722274
3991	2.008590514
3992	2.008571579
3993	2.008526095
3994	2.008452043
3995	2.008424712
3996	2.008386188
3997	2.008251152
3998	2.008222452
3999	2.008161405
4000	2.007988669
4001	2.007760847
4002	2.007751604
4003	2.00737232
4004	2.007345365
4005	2.007312615
4006	2.007255252
4007	2.00701237
4008	2.006987559
4009	2.006935527
4010	2.006725952
4011	2.006672481
4012	2.006604157
4013	2.006602854
4014	2.006579797
4015	2.006544234
4016	2.006508735
4017	2.006330645
4018	2.006330319
4019	2.006330058
4020	2.006316835
4021	2.006295859
4022	2.006294035
4023	2.006284459
4024	2.006281006
4025	2.005348129
4026	2.00530733
4027	2.005290645
4028	2.005288298
4029	2.005235114
4030	2.005154814
4031	2.005154684
4032	2.00509237
4033	2.005091849
4034	2.005091588
4035	2.005066167
4036	2.005058932
4037	2.00505313
4038	2.005049741
4039	2.005043744
4040	2.004892838
4041	2.004886645
4042	2.004884885
4043	2.004872043
4044	2.004867153
4045	2.004864872
4046	2.004863046
4047	2.004821325
4048	2.004817869
4049	2.00474179
4050	2.004741529
4051	2.004591774
4052	2.004590535
4053	2.004542418
4054	2.004429163
4055	2.004392648
4056	2.004359719
4057	2.00416357
4058	2.004017359
4059	2.004009272
4060	2.004004315
4061	2.003979532
4062	2.003968445
4063	2.003951749
4064	2.003788303
4065	2.00378452
4066	2.003737558
4067	2.003648848
4068	2.003632802
4069	2.003617277
4070	2.003545979
4071	2.003527583
4072	2.003504295
4073	2.003453738
4074	2.003418315
4075	2.003412052
4076	2.003410617
4077	2.003409051
4078	2.003407877
4079	2.003383087
4080	2.003379303
4081	2.00337304
4082	2.002925457
4083	2.002883956
4084	2.00288252
4085	2.002877039
4086	2.002864901
4087	2.002857071
4088	2.002853025
4089	2.002851133
4090	2.002847283
4091	2.002641718
4092	2.002525548
4093	2.002465503
4094	2.002234377
4095	2.002218711
4096	2.002160158
4097	2.002147951
4098	2.002132937
4099	2.002094487
4100	2.002029402
4101	2.002026465
4102	2.001993562
4103	2.001992387
4104	2.001987099
4105	2.00196784
4106	2.001960529
4107	2.001954914
4108	2.001954131
4109	2.001892763
4110	2.001888976
4111	2.001874613
4112	2.001822905
4113	2.001672474
4114	2.001577927
4115	2.001535484
4116	2.001377522
4117	2.001284528
4118	2.001247303
4119	2.001245997
4120	2.001228168
4121	2.001202306
4122	2.001168606
4123	2.000933999
4124	2.000930014
4125	2.000841376
4126	2.000836739
4127	2.00083504
4128	2.000736599
4129	2.000731896
4130	2.000713409
4131	2.000189631
4132	2.000138207
4133	2.000109128
4134	2.000089002
4135	2.000019866
4136	2.000016664
4137	2.00001503
4138	1.999959222
4139	1.999947459
4140	1.999945499
4141	1.999323009
4142	1.999307974
4143	1.999302091
4144	1.999080079
4145	1.998950495
4146	1.998879619
4147	1.998648013
4148	1.998624341
4149	1.998554369
4150	1.998516505
4151	1.998213041
4152	1.99786145
4153	1.997788573
4154	1.997771694
4155	1.997755339
4156	1.99775089
4157	1.99772531
4158	1.997607742
4159	1.997599695
4160	1.997575356
4161	1.997346282
4162	1.99734157
4163	1.997338364
4164	1.997179285
4165	1.997034132
4166	1.996972024
4167	1.996949183
4168	1.9968658
4169	1.996833664
4170	1.996827184
4171	1.996795505
4172	1.996776393
4173	1.996758066
4174	1.996749949
4175	1.996624338
4176	1.996613865
4177	1.996607908
4178	1.996593114
4179	1.996121945
4180	1.99604763
4181	1.996041606
4182	1.996008474
4183	1.995871422
4184	1.995764681
4185	1.995764616
4186	1.995764354
4187	1.995735016
4188	1.995735016
4189	1.995720281
4190	1.995622373
4191	1.995622242
4192	1.995615693
4193	1.995609341
4194	1.995605346
4195	1.995472261
4196	1.995358818
4197	1.995337596
4198	1.995332291
4199	1.99532574
4200	1.995325478
4201	1.995325282
4202	1.995163094
4203	1.99491874
4204	1.994911271
4205	1.994906816
4206	1.99486731
4207	1.994822038
4208	1.994735946
4209	1.994718714
4210	1.994677501
4211	1.994638056
4212	1.994619185
4213	1.99461047
4214	1.994483479
4215	1.994132017
4216	1.994129133
4217	1.994100819
4218	1.99399051
4219	1.993973403
4220	1.993970125
4221	1.993966848
4222	1.993823035
4223	1.993797143
4224	1.993393305
4225	1.99336262
4226	1.993360719
4227	1.993347147
4228	1.993178765
4229	1.992780377
4230	1.992780246
4231	1.992670192
4232	1.992669798
4233	1.99090219
4234	1.990894641
4235	1.99088033
4236	1.990835952
4237	1.990579445
4238	1.990549636
4239	1.990544777
4240	1.990491593
4241	1.990491199
4242	1.99048135
4243	1.990479249
4244	1.99047288
4245	1.990343064
4246	1.990342801
4247	1.990273064
4248	1.990270437
4249	1.990237209
4250	1.990231102
4251	1.990180864
4252	1.990103766
4253	1.990103634
4254	1.989979508
4255	1.989934782
4256	1.989801975
4257	1.989793699
4258	1.989739904
4259	1.989697733
4260	1.989695106
4261	1.989675268
4262	1.989631192
4263	1.989630929
4264	1.989578049
4265	1.989514591
4266	1.98951446
4267	1.98950789
4268	1.989488314
4269	1.989338002
4270	1.989332089
4271	1.989129727
4272	1.989075454
4273	1.989053639
4274	1.989026764
4275	1.988854468
4276	1.9888454
4277	1.988844151
4278	1.987512918
4279	1.987473462
4280	1.987278803
4281	1.986883968
4282	1.986883639
4283	1.986836343
4284	1.986810754
4285	1.986494515
4286	1.986486422
4287	1.986345358
4288	1.986236723
4289	1.986214746
4290	1.986206981
4291	1.986198032
4292	1.986013382
4293	1.986009368
4294	1.986007723
4295	1.985851948
4296	1.985791069
4297	1.985608093
4298	1.985567415
4299	1.985508042
4300	1.985502183
4301	1.985457224
4302	1.985299958
4303	1.984980976
4304	1.984954836
4305	1.984858571
4306	1.984779356
4307	1.984724042
4308	1.984642319
4309	1.984504877
4310	1.98435287
4311	1.984352607
4312	1.984338182
4313	1.984293197
4314	1.984245773
4315	1.984239582
4316	1.984217714
4317	1.984216594
4318	1.984043815
4319	1.983996912
4320	1.983976095
4321	1.98397267
4322	1.983968388
4323	1.983967268
4324	1.983925173
4325	1.983903894
4326	1.983782147
4327	1.983777404
4328	1.983767917
4329	1.983765545
4330	1.983722062
4331	1.983720744
4332	1.983612032
4333	1.9836119
4334	1.983317095
4335	1.983299434
4336	1.983291922
4337	1.983290209
4338	1.983289945
4339	1.983277095
4340	1.983276963
4341	1.982729133
4342	1.982608962
4343	1.982601843
4344	1.982601579
4345	1.982548841
4346	1.982528075
4347	1.982493729
4348	1.982486345
4349	1.982375521
4350	1.982328579
4351	1.98055062
4352	1.980549894
4353	1.980530229
4354	1.980529701
4355	1.980529372
4356	1.980500863
4357	1.980404183
4358	1.980403721
4359	1.980148437
4360	1.980129362
4361	1.979969098
4362	1.979654803
4363	1.97964292
4364	1.979628857
4365	1.97960027
4366	1.979562109
4367	1.979555045
4368	1.979418703
4369	1.979412628
4370	1.979393084
4371	1.979382915
4372	1.979382717
4373	1.979351684
4374	1.979351419
4375	1.979318074
4376	1.978852237
4377	1.978794049
4378	1.978707722
4379	1.978707524
4380	1.978655012
4381	1.978651445
4382	1.978599659
4383	1.978547079
4384	1.978461005
4385	1.978436034
4386	1.978428701
4387	1.978379287
4388	1.978348106
4389	1.97831884
4390	1.978292744
4391	1.978144224
4392	1.978144026
4393	1.97813722
4394	1.978136956
4395	1.978134578
4396	1.97813167
4397	1.978130746
4398	1.97810511
4399	1.978062427
4400	1.97786671
4401	1.977864133
4402	1.97786367
4403	1.977818736
4404	1.977815299
4405	1.977787942
4406	1.977682538
4407	1.977681943
4408	1.977679762
4409	1.977570388
4410	1.977443426
4411	1.977441707
4412	1.977407405
4413	1.977274417
4414	1.977272897
4415	1.97726913
4416	1.977267477
4417	1.977229866
4418	1.977006896
4419	1.977004318
4420	1.976958702
4421	1.976944687
4422	1.976765586
4423	1.976388886
4424	1.976384654
4425	1.976364022
4426	1.976354565
4427	1.976252656
4428	1.976250937
4429	1.976249482
4430	1.976246175
4431	1.976108348
4432	1.976106165
4433	1.97609479
4434	1.976083744
4435	1.975992074
4436	1.975991809
4437	1.975980565
4438	1.975980234
4439	1.97588578
4440	1.975790991
4441	1.975787287
4442	1.975702085
4443	1.975682504
4444	1.975678932
4445	1.975667289
4446	1.97554821
4447	1.975547946
4448	1.975535773
4449	1.975535045
4450	1.975498063
4451	1.975495019
4452	1.975485493
4453	1.975291505
4454	1.975202311
4455	1.975202047
4456	1.975201782
4457	1.975193908
4458	1.975089292
4459	1.975087638
4460	1.97508466
4461	1.975032119
4462	1.974968259
4463	1.974945825
4464	1.974913398
4465	1.974879383
4466	1.974813334
4467	1.974755491
4468	1.974752446
4469	1.973771693
4470	1.973661836
4471	1.973630249
4472	1.9736127
4473	1.97334753
4474	1.973339119
4475	1.973307394
4476	1.973254673
4477	1.973243148
4478	1.973227185
4479	1.973225794
4480	1.973156379
4481	1.97314035
4482	1.97313982
4483	1.973127566
4484	1.973123194
4485	1.973120876
4486	1.973120213
4487	1.973095175
4488	1.97309385
4489	1.973090273
4490	1.973056226
4491	1.971744294
4492	1.97174383
4493	1.971735809
4494	1.971735544
4495	1.971733357
4496	1.971723878
4497	1.971714532
4498	1.971669192
4499	1.971668993
4500	1.971667071
4501	1.971510362
4502	1.971490076
4503	1.971479867
4504	1.97139965
4505	1.971384137
4506	1.97120526
4507	1.971149499
4508	1.970974248
4509	1.970972259
4510	1.970971198
4511	1.970907273
4512	1.970902963
4513	1.970815759
4514	1.97081503
4515	1.970803292
4516	1.970799446
4517	1.970698907
4518	1.970683919
4519	1.970683057
4520	1.970681731
4521	1.970678812
4522	1.970677884
4523	1.97052554
4524	1.970515061
4525	1.970397793
4526	1.970355607
4527	1.970350963
4528	1.970336105
4529	1.970307847
4530	1.970303204
4531	1.969533059
4532	1.969497092
4533	1.969487271
4534	1.969455949
4535	1.969454688
4536	1.969421573
4537	1.969416131
4538	1.969344989
4539	1.969336627
4540	1.969271587
4541	1.969270658
4542	1.969261632
4543	1.969123117
4544	1.968963816
4545	1.968081186
4546	1.968079128
4547	1.968076471
4548	1.968065049
4549	1.968029653
4550	1.967975528
4551	1.967968821
4552	1.967856382
4553	1.967854788
4554	1.967839911
4555	1.967712388
4556	1.967611825
4557	1.967598939
4558	1.967494783
4559	1.967482427
4560	1.967325119
4561	1.967292766
4562	1.96714202
4563	1.967081825
4564	1.96696515
4565	1.966950399
4566	1.966747063
4567	1.96674055
4568	1.966740418
4569	1.966739354
4570	1.966737892
4571	1.966705529
4572	1.9666939
4573	1.966692305
4574	1.9666624
4575	1.966617475
4576	1.966613155
4577	1.966367978
4578	1.966367712
4579	1.966261364
4580	1.966261364
4581	1.966217228
4582	1.966199813
4583	1.966115259
4584	1.966114993
4585	1.96550493
4586	1.965504265
4587	1.965493625
4588	1.965480459
4589	1.965454925
4590	1.965454526
4591	1.965442224
4592	1.96536728
4593	1.965366748
4594	1.965356108
4595	1.965319267
4596	1.965308627
4597	1.965307696
4598	1.965307696
4599	1.965306898
4600	1.965306565
4601	1.965306432
4602	1.965305434
4603	1.965259215
4604	1.965218847
4605	1.965216054
4606	1.965181538
4607	1.965181471
4608	1.965007684
4609	1.965006752
4610	1.964989459
4611	1.964989393
4612	1.964988994
4613	1.964983207
4614	1.964974627
4615	1.964974361
4616	1.964972632
4617	1.964972365
4618	1.964866474
4619	1.964866341
4620	1.964865875
4621	1.96486521
4622	1.964845321
4623	1.964845188
4624	1.964842262
4625	1.964805677
4626	1.964792772
4627	1.964791974
4628	1.964789579
4629	1.964788581
4630	1.964787384
4631	1.964745476
4632	1.964743946
4633	1.964743747
4634	1.9647041
4635	1.964637909
4636	1.964636579
4637	1.964472523
4638	1.964390956
4639	1.964388361
4640	1.96436554
4641	1.964337263
4642	1.964232601
4643	1.964221623
4644	1.964102315
4645	1.96409626
4646	1.963956449
4647	1.963844779
4648	1.963844513
4649	1.963835861
4650	1.963835329
4651	1.963834929
4652	1.963833332
4653	1.963833199
4654	1.963787544
4655	1.963784483
4656	1.963769309
4657	1.963727912
4658	1.963715932
4659	1.963712471
4660	1.963566176
4661	1.963559254
4662	1.963558588
4663	1.963558189
4664	1.963207647
4665	1.963104257
4666	1.96298628
4667	1.962983284
4668	1.962952457
4669	1.962949794
4670	1.962935745
4671	1.962935612
4672	1.962924559
4673	1.962922429
4674	1.962900856
4675	1.962898259
4676	1.962893399
4677	1.962893265
4678	1.962880148
4679	1.962746443
4680	1.96240981
4681	1.962402484
4682	1.961529562
4683	1.961529428
4684	1.961528895
4685	1.961528296
4686	1.961528096
4687	1.961463597
4688	1.961463597
4689	1.961425616
4690	1.961380638
4691	1.961377373
4692	1.961377373
4693	1.961377307
4694	1.961100486
4695	1.961031841
4696	1.961030974
4697	1.961030974
4698	1.961030841
4699	1.961018578
4700	1.961000983
4701	1.960996118
4702	1.960927936
4703	1.960906474
4704	1.960904408
4705	1.960876281
4706	1.960856352
4707	1.960847287
4708	1.960759837
4709	1.960757837
4710	1.960748105
4711	1.96073744
4712	1.96073544
4713	1.960628653
4714	1.960484528
4715	1.960483795
4716	1.960409062
4717	1.960394328
4718	1.960237451
4719	1.960198647
4720	1.96017611
4721	1.960172643
4722	1.959591543
4723	1.959583807
4724	1.959580339
4725	1.959234022
4726	1.959215611
4727	1.959212008
4728	1.959207339
4729	1.959206605
4730	1.959170515
4731	1.959112477
4732	1.958975379
4733	1.958897852
4734	1.958859488
4735	1.958811182
4736	1.95878436
4737	1.958777287
4738	1.958777154
4739	1.958678
4740	1.958676399
4741	1.958622483
4742	1.958618612
4743	1.958609871
4744	1.958577907
4745	1.958577107
4746	1.958520652
4747	1.958505704
4748	1.95850517
4749	1.958503702
4750	1.958502968
4751	1.95848822
4752	1.958487419
4753	1.958487219
4754	1.958486485
4755	1.958478744
4756	1.958471537
4757	1.958467599
4758	1.958467399
4759	1.95846553
4760	1.958371033
4761	1.958365293
4762	1.958287076
4763	1.958270257
4764	1.958265452
4765	1.958249367
4766	1.958248633
4767	1.958225607
4768	1.958080571
4769	1.958079236
4770	1.957989793
4771	1.957936592
