y_train,y_train_predict,y_test,y_test_predict
22.195,22.09464,17.1,17.138016
20.6,20.497608,13.766666666666666,14.263839
18.15,18.532793,19.6,19.93773
13.2,14.252851,19.58,21.605616
17.0,17.259396,20.145,22.275967
20.92,20.84854,13.8,10.890999
17.3,14.839978,15.7,15.441228
16.1,15.956815,1.1,2.7673233
11.0,9.347206,6.8,8.759694
3.5,11.678103,6.4,9.440989
11.6,12.139277,0.7,2.8484073
12.1,12.373019,13.5,10.350094
15.6,15.287277,21.68,21.225126
13.55,14.511501,19.78,16.97453
8.6,12.409905,24.02,20.212149
14.4,13.978708,17.3,13.934794
0.9,1.9493326,11.4,10.115252
17.0,18.023935,12.75,11.695063
21.0925,20.95777,17.5,17.262888
12.7,12.964457,11.8,9.13823
20.19,20.56399,12.7,11.111689
10.77,14.291583,18.2,21.179163
18.192,18.06222,12.0,13.451736
20.59,20.373999,7.3,11.65203
17.77,15.665487,11.65,14.081162
18.913333333333334,18.697697,8.5,10.914832
20.28,20.018185,20.76,20.19903
10.3,10.679626,13.5,15.016936
21.85,21.387611,17.9,16.18689
9.2,11.644312,14.15,12.025908
0.5,0.49434686,14.7,13.443102
24.0125,24.524233,14.3,12.2699585
15.2,15.183795,20.0,20.539625
22.1,20.810291,16.9,15.203319
7.5,7.6199384,16.2,14.647675
23.97,23.851055,20.2,18.997599
11.9,12.127351,5.0,8.903296
17.9,16.181217,7.5,12.364937
15.7,13.577702,11.0,12.146718
15.6,13.787297,6.2,8.125636
22.52,22.674112,6.8,6.5329685
20.17,20.464603,18.54,14.321036
20.926666666666666,20.956617,11.425,12.536157
6.5,7.5562296,17.8,16.408554
19.1,15.358887,1.2,7.966
10.4,8.522061,12.6,14.635509
20.2,17.775675,4.5,3.635017
17.6,17.808477,13.9,3.5866523
22.67,20.755917,20.156666666666666,19.718187
13.87,14.648495,18.3,16.620647
20.02,19.815672,17.15,15.984103
6.5,6.0789514,17.7,15.386363
23.02,22.814718,20.55,19.558306
17.7,17.325489,22.71,20.700834
20.04,19.454794,5.5,10.955526
22.44,20.504347,23.5,21.179163
11.3,11.430232,22.75,21.697111
18.18,18.592058,17.76,18.003586
20.4,20.728601,13.8,13.47229
17.5,16.687048,13.3,11.877101
10.1,10.312312,12.2,11.679117
19.13,19.27191,9.7075,17.316835
20.43,18.101337,22.09,21.00567
21.1,21.818495,10.7,17.854616
18.3,17.538555,12.7,12.921528
17.9,17.031216,22.0,21.506628
18.02,17.417067,15.8,21.038599
18.2,15.843851,5.5,12.704496
22.616,22.661413,17.1,14.152504
0.8,1.835364,20.55,18.669172
15.0,14.0375,9.5,7.5027
16.2,16.271816,13.8,13.705964
16.8,16.041538,8.7,7.9752245
1.4,2.2133043,13.149999999999999,10.533161
15.75,14.217279,17.2,12.574286
3.5,4.0454826,13.1,13.301785
15.75,15.149482,18.8,18.368322
14.9,14.508896,14.4,14.7788105
21.67,21.99907,18.05,19.282602
19.63,21.077612,10.2,9.579001
14.2,15.300804,11.2,11.410545
16.9,16.940332,8.4,11.301791
1.8,4.34112,19.7,20.123476
10.253846153846155,11.123459,11.8,9.412572
5.0,5.20323,20.96,22.018543
19.3,15.875667,21.24,19.29838
1.0,3.9722269,9.8,17.975492
11.4,12.565406,20.13,20.543827
13.3,12.267789,8.1,11.209828
11.1,10.854009,7.4,9.484273
19.7,18.859215,10.2,11.3081
8.5,12.8407345,19.79,18.400032
18.52,18.461779,18.49,13.724395
9.5,12.304453,13.6,14.676164
19.66,20.057093,13.1,12.185693
17.07,18.66988,16.3,14.843909
20.9,21.069307,7.1,9.899697
12.536,12.424452,7.3,9.911646
16.47,16.47273,10.7,10.875617
18.5,17.086016,16.0,15.646346
21.03,20.992594,17.1,17.183311
6.25,8.170327,16.33,19.246532
18.32,19.769001,7.7,8.989651
19.27,19.609507,3.4,5.484566
17.316,16.975887,20.0,17.861885
13.3,13.0110855,16.35,18.237919
10.5,10.379011,18.9,17.715355
17.44,17.66476,20.3,22.207727
16.9,15.89453,20.6,20.182072
9.6,10.0367985,16.7,14.044149
15.0,14.523022,21.89,22.099884
10.5,8.89466,7.0,10.361818
16.4,16.337358,20.6,18.93134
15.66,15.769433,21.13,20.812906
12.1,11.125486,11.4,8.788269
18.1,17.031216,13.9,13.576111
7.3,10.427053,10.3,9.279086
12.9,12.402105,13.7,15.495094
20.72,20.774975,9.891428571428571,10.791566
15.6,15.108856,17.6,18.439226
22.67,22.301645,11.799999999999999,9.622563
7.1,11.004495,14.5,16.566833
7.13,6.459062,5.449999999999999,11.677358
20.5,21.193626,13.85,13.265701
21.2,20.84958,19.56,20.993116
16.0,14.585207,16.69,18.495028
11.0,9.737295,16.5,17.295778
20.7,19.992754,16.56,18.90479
20.2,16.77671,16.6,11.528865
14.375,13.625317,18.3,16.596186
15.1,12.968766,13.4,10.669539
18.6,18.00737,19.2,16.978664
23.25,22.916027,11.7,17.319988
7.6,10.392138,14.0,11.48149
16.9,16.745728,12.9,12.385726
8.2,9.068918,7.7,10.023049
18.9,18.66984,18.9,18.34396
16.8,15.787989,14.2,15.3916235
13.98,15.668446,21.3,20.696955
16.14,16.584148,23.8,22.193678
13.7,12.819687,7.34,13.86701
11.8,13.301966,19.76,18.372154
9.0,10.6964445,14.4,14.041548
20.1,19.177345,13.05,9.752596
9.9,9.991366,10.92,12.165401
12.3,13.151238,14.839999999999998,13.952317
20.67,20.902014,19.363333333333333,21.887508
21.3,20.419079,15.77,16.102678
1.8,1.5293953,6.0,8.7571745
5.300000000000001,7.951647,7.2,9.557078
13.2,13.830109,13.9,14.217042
8.8,8.014914,21.54,21.660156
5.1,6.0516787,4.0,6.2379932
12.350000000000001,11.620593,15.15,16.781937
5.2,6.9214973,19.73,20.201334
23.54,23.823952,10.2,9.342252
9.8,9.782196,9.9,13.223302
8.3,8.382763,14.4,15.224647
12.1,11.95021,12.23,13.816221
22.83,22.146036,15.8,12.383745
19.200000000000003,18.750887,20.1,20.487288
15.36,17.298347,15.7,14.822867
16.2,17.596083,8.08,10.738307
15.6,15.379382,13.1,12.82767
13.4,14.616303,16.4,15.04023
3.4,3.2796893,17.85,19.282602
14.6,14.298743,8.9,9.842283
13.5,13.194739,21.35,19.893028
18.0,18.28846,11.0,11.236482
16.45,16.71067,21.552500000000002,21.409485
12.2,10.944829,18.45,17.474453
10.4,11.4761915,18.0,14.624067
9.56,8.806075,14.4,13.869407
22.52,21.965841,4.9,5.6827726
19.1,16.887083,3.5,3.8499408
19.3,19.61013,20.07,21.242956
16.0,14.360817,16.2,15.812095
6.4,5.7479076,19.7,15.486746
19.09,18.944412,20.84,15.874686
21.74,22.478046,24.5,23.851055
13.1,12.745884,12.82,17.904736
6.5,6.2876887,12.5,8.33946
17.2,16.278994,10.17,18.478853
20.51,20.358345,13.7,7.238927
5.6,5.817299,8.675,8.687562
21.05,21.176445,12.9,10.26084
17.2,16.26582,20.33,23.230639
14.266666666666666,14.211173,11.4,13.816137
20.6025,20.823004,18.48,18.336058
19.21,18.939714,,
19.17,18.444336,,
8.5,7.820541,,
13.4,13.126317,,
15.2,17.179087,,
17.4,17.900286,,
2.1,7.743472,,
15.3,13.518648,,
9.316666666666666,12.031026,,
9.0,8.646423,,
6.2,5.9698095,,
15.37,16.504114,,
6.0,6.2968307,,
19.97,19.82599,,
6.4,6.511767,,
12.1,12.367408,,
22.7,21.315247,,
19.1,17.441824,,
18.95,20.38128,,
20.71,20.604841,,
12.3,13.117611,,
21.0,20.871172,,
11.6,11.652012,,
16.3,18.263565,,
14.3,13.104362,,
18.1,20.173376,,
14.9,12.436841,,
8.9,9.635942,,
21.72,21.098427,,
4.3,10.968316,,
23.59,23.119133,,
11.8,11.383974,,
19.0,18.289623,,
14.0,12.788317,,
20.6,17.96356,,
16.14,17.391548,,
17.5,17.845299,,
14.78,12.902498,,
12.95,15.61022,,
1.5,1.6469264,,
19.66,19.27632,,
4.65,9.945256,,
22.0275,22.244392,,
17.55,17.688726,,
9.5,9.918983,,
2.7,6.323758,,
14.9,12.270981,,
18.43,17.406078,,
21.8,20.545511,,
18.7,17.031216,,
20.36,19.243202,,
8.15,9.805001,,
14.4,15.383203,,
18.85,18.7711,,
17.84,18.854029,,
14.55,12.944129,,
21.61,22.077446,,
20.1,18.884409,,
4.8,5.652187,,
12.2,12.3978,,
9.1,9.911646,,
16.2,14.178103,,
13.3,11.898151,,
21.29,21.395302,,
15.6,14.50373,,
18.4,18.820026,,
17.0,16.029444,,
13.3,12.118274,,
16.0,15.519642,,
18.32,18.138016,,
0.7,0.83107376,,
4.77,5.200055,,
15.1,14.87061,,
8.8,9.38155,,
13.899999999999999,11.569564,,
22.13,22.399635,,
22.81,21.99907,,
7.83,7.808966,,
17.3,17.786135,,
15.9,15.857167,,
22.46,22.315481,,
15.4,16.137356,,
2.45,3.911084,,
17.4,16.435343,,
19.83,19.11057,,
19.31,18.478853,,
16.92,16.605757,,
12.1,13.667588,,
19.09,19.59709,,
11.4,12.172714,,
15.74,14.434581,,
4.1,3.6211429,,
15.2,15.320738,,
7.2,6.979528,,
3.6,5.4295273,,
18.75,18.9223,,
13.48,14.0974655,,
16.2,15.799358,,
13.6,12.286254,,
8.5,9.066911,,
14.75,14.786339,,
7.4,7.5713735,,
10.6,12.5512705,,
17.5,15.461313,,
21.44,21.158825,,
18.27,18.454027,,
21.59,21.798006,,
3.6999999999999997,4.1934896,,
16.9,17.25059,,
18.8,18.997599,,
14.34,14.45128,,
20.9,19.561111,,
17.54,17.281528,,
8.6,11.016489,,
17.39,17.334042,,
16.3,14.971299,,
7.6,8.421771,,
18.15,17.003813,,
21.22,21.33514,,
16.7,14.742346,,
12.02,12.977796,,
21.23,21.477806,,
14.75,14.152504,,
18.8,18.707903,,
16.35,12.2699585,,
17.42,17.968853,,
13.41,12.910194,,
19.02,18.854029,,
11.85,12.304453,,
1.9,2.3073864,,
5.4,4.968731,,
21.54,21.120104,,
5.7,7.5096397,,
1.2,2.4180574,,
16.14,15.799682,,
21.0,20.397055,,
10.9,10.321183,,
20.17,20.458286,,
19.6,19.52722,,
14.1,13.396396,,
8.6,10.13583,,
3.8,6.800927,,
5.9,5.389198,,
18.15,18.013342,,
12.7,11.353474,,
19.706,19.636024,,
11.850000000000001,14.56051,,
15.2,14.461262,,
12.5,12.209565,,
20.14,20.003433,,
8.3,10.178606,,
18.61,17.880234,,
12.483333333333334,11.435917,,
2.5,2.862141,,
0.6,0.86426413,,
15.580000000000002,11.902965,,
12.1,11.8492985,,
19.6,20.16225,,
22.7,22.658754,,
7.6,11.90258,,
11.4,10.887723,,
1.7,2.1044707,,
11.6,10.293632,,
13.2,11.780531,,
22.85,21.532595,,
12.4,14.244559,,
10.7,11.676435,,
19.607,18.302752,,
15.05,16.644718,,
11.9,9.902737,,
3.5,4.974365,,
12.3,13.062539,,
8.3,8.491348,,
12.06,12.716124,,
19.0,19.701584,,
17.066666666666666,17.96356,,
13.1,13.120286,,
19.32,17.575747,,
12.1,12.84227,,
14.2,15.087671,,
10.0,12.775298,,
12.42,12.493739,,
16.5,16.709557,,
0.11,1.2906029,,
19.85,20.176262,,
10.049999999999999,12.408195,,
18.3,16.20601,,
17.6,15.973535,,
15.7,15.365822,,
9.850000000000001,10.355402,,
16.45,16.271118,,
16.6,14.4831915,,
19.1,18.153465,,
17.2,16.663446,,
14.5,13.866731,,
9.7,10.099174,,
19.7,19.061174,,
22.7,22.639612,,
19.55333333333333,19.741688,,
23.166666666666668,23.104362,,
22.428,22.280943,,
12.7,13.691571,,
10.8,13.661743,,
16.4,16.711226,,
10.0,8.421771,,
12.600000000000001,13.777959,,
8.3,10.677264,,
14.57,15.124866,,
19.8,18.543999,,
17.0,18.291767,,
20.14,15.022615,,
15.58,14.924059,,
21.65,20.549448,,
17.6,17.385815,,
19.15,19.425415,,
8.4,8.178847,,
13.7,15.006628,,
13.3,11.978003,,
16.8,16.769478,,
12.53,12.232096,,
17.23,17.04544,,
11.816666666666668,13.342856,,
16.3,16.395523,,
12.956666666666665,13.187081,,
12.3,13.322486,,
12.7,15.15616,,
10.5,11.801012,,
17.4,17.760695,,
11.6,11.385367,,
17.1,16.96023,,
19.9,20.16225,,
10.21,11.18298,,
11.4,10.254909,,
6.3999999999999995,8.476158,,
4.62,5.026992,,
11.7,12.986306,,
16.2,14.7926035,,
19.43,19.19838,,
1.3,7.471269,,
11.9,14.674887,,
20.4,20.480904,,
14.46,14.230319,,
19.15,19.805586,,
23.56,23.979479,,
9.9,10.473533,,
17.3,15.94585,,
19.3,19.165152,,
8.775,9.546688,,
17.7,16.772593,,
7.23,7.845505,,
9.2,9.781795,,
19.4,18.969173,,
16.7,14.709002,,
20.1,18.904299,,
18.2,17.665024,,
17.6,16.365822,,
16.7,13.609255,,
14.3,13.572094,,
16.7,12.790543,,
14.2,14.529667,,
14.3,13.276093,,
17.41,16.9371,,
19.1,19.27191,,
19.1,18.72539,,
10.1,9.633204,,
13.5,12.563714,,
11.2,11.963059,,
17.0,16.03988,,
10.3,11.943751,,
16.06,14.800769,,
14.45,14.220177,,
6.0,5.5841227,,
11.2,11.362063,,
16.3,14.173879,,
15.35,15.33612,,
16.88,16.985788,,
10.5,12.025908,,
16.689999999999998,16.846893,,
11.2,13.255525,,
20.97,21.572369,,
13.6,13.430115,,
12.8,12.5292635,,
11.585714285714285,11.342851,,
12.3,10.911408,,
13.0,13.495737,,
15.3,15.612396,,
18.1,16.548338,,
12.8,12.950618,,
4.7,4.1565886,,
12.255555555555555,12.255858,,
16.55,17.170923,,
1.0,1.3666443,,
19.8,19.821997,,
21.74,20.790966,,
15.7,12.766185,,
14.0,13.932797,,
13.8,12.996453,,
21.23,21.1671,,
8.0,9.2183895,,
20.11,21.296688,,
18.1,18.522207,,
20.06,19.037027,,
11.1,10.247585,,
15.2,16.47126,,
15.5,15.707663,,
10.1,10.060733,,
22.59,22.164587,,
14.8,11.853626,,
20.2,19.273638,,
22.72,21.68663,,
12.2,13.24184,,
18.86,16.829512,,
16.06,15.927137,,
7.4,8.421473,,
18.1,18.172932,,
5.0,6.4506655,,
9.3,9.816691,,
4.6,7.8774166,,
7.5,8.634106,,
6.9,8.051745,,
8.7,12.550843,,
15.7,11.751971,,
0.1,2.2323122,,
8.37,12.336588,,
10.2,12.102583,,
18.99,19.221878,,
0.4,1.806568,,
15.9,15.109237,,
13.3,12.690284,,
11.0,12.290207,,
13.4,11.494549,,
4.9,5.795566,,
4.0,6.051885,,
23.36,21.710194,,
15.0,14.317315,,
17.4,17.718306,,
12.4,11.609032,,
5.1,8.354049,,
20.0,18.356073,,
16.9,18.202452,,
5.1,6.11963,,
13.2,12.495079,,
7.7,6.509532,,
19.4,15.996773,,
20.1,17.621824,,
4.6,4.9608293,,
18.65,18.89338,,
3.7,3.10636,,
10.5,10.607607,,
17.62,17.693398,,
15.29,15.360356,,
21.4,20.534126,,
22.3,22.602196,,
15.3,16.628134,,
12.4,12.020995,,
19.1,17.816053,,
18.6,18.8577,,
16.89,17.960619,,
8.56,9.572259,,
19.9,18.676582,,
14.166666666666666,13.738324,,
12.2,12.739612,,
15.54,14.217279,,
9.4,11.975718,,
11.2,11.191013,,
10.4,10.692662,,
20.8,20.241055,,
8.9,11.874749,,
22.0,21.764801,,
13.1,11.523669,,
15.4,16.23317,,
22.88,22.412878,,
21.486666666666668,21.846548,,
3.6,5.3702087,,
19.1,18.933023,,
10.600000000000001,12.956079,,
23.84,22.888662,,
12.6,12.175,,
11.55,11.487069,,
15.5,15.3869505,,
13.47,13.222585,,
20.64,20.171791,,
21.395,22.144554,,
15.1,13.610027,,
9.3,9.207011,,
16.0,18.170713,,
19.8,19.564852,,
12.0,10.771792,,
19.38,18.444992,,
3.75,5.5316057,,
13.8,12.430187,,
9.9,8.354049,,
19.42,19.89969,,
6.5,9.725557,,
13.5,14.807585,,
4.15,4.476241,,
16.34,16.184221,,
13.7,15.423612,,
4.2,4.571975,,
5.6,5.4994354,,
19.32,19.475407,,
17.1,16.879538,,
15.1,14.795144,,
12.4,11.918693,,
12.0,12.504764,,
5.0,7.931232,,
15.4,14.384828,,
22.1,21.91139,,
13.3,12.95627,,
21.04,20.570623,,
22.02,21.43044,,
5.550000000000001,5.19463,,
11.6,11.111689,,
12.4,13.847434,,
9.2,10.638928,,
15.02,15.008234,,
10.2,10.1147585,,
12.7,13.664561,,
23.5,23.163645,,
10.71,9.641559,,
16.55,18.343994,,
22.77,21.167116,,
13.0,13.02132,,
18.58,20.61811,,
14.2,13.794367,,
19.71,19.544458,,
13.0,11.752958,,
3.0,2.823204,,
10.8,11.306929,,
20.92,19.813402,,
6.0,5.3196,,
16.9,17.852852,,
8.844444444444443,9.411291,,
21.06,21.396936,,
12.512068965517242,10.328252,,
16.7,16.295593,,
18.8,17.005043,,
11.9,12.414607,,
6.125,7.7030053,,
16.738333333333333,17.375488,,
11.5,12.977684,,
17.6,17.120895,,
14.5,15.108843,,
5.4,5.3912263,,
9.8,9.146362,,
22.305,22.092117,,
8.9,9.080702,,
21.23,21.306572,,
15.1,12.491929,,
20.5,20.370016,,
5.3,5.168343,,
12.3,11.9720335,,
23.415,23.38572,,
17.51,17.663338,,
20.56,20.342436,,
15.2,15.625463,,
10.1,12.769855,,
12.6,11.726867,,
16.69,17.007414,,
12.3,10.530229,,
17.5,17.386824,,
12.0,10.988811,,
10.6,11.113748,,
11.6,10.581582,,
1.6,1.9166297,,
18.92,19.296995,,
17.8,17.859364,,
10.1,13.397327,,
17.2,14.867931,,
19.16,18.698936,,
19.22,19.077427,,
11.3,11.038769,,
20.02,18.766502,,
9.3,10.408043,,
12.2,13.560257,,
7.4,6.9002686,,
12.7,11.667427,,
17.7,13.868615,,
22.85,22.894484,,
11.9,14.158478,,
20.89,20.916094,,
17.0,17.501688,,
13.05,12.95871,,
9.1,10.75809,,
5.1,6.7889047,,
15.86,16.422781,,
18.5,18.620632,,
13.3,11.686719,,
12.171428571428573,11.034519,,
20.4,19.755934,,
10.3,12.659704,,
13.6,12.97445,,
15.9,14.002923,,
18.75,18.643728,,
15.17,15.114685,,
12.9,12.679992,,
10.81,10.347592,,
17.46,16.79399,,
12.6,12.145776,,
10.4,10.205458,,
10.3,9.686616,,
20.22,21.087873,,
24.599999999999998,23.953606,,
16.4,16.9308,,
10.0,10.184958,,
16.47,14.586064,,
11.1,9.96791,,
4.2,6.7058506,,
13.6,14.059161,,
14.5,13.9279585,,
11.8,12.872569,,
17.6,18.536663,,
22.62,21.203772,,
18.1,17.666946,,
17.9,16.460775,,
20.48,20.64772,,
18.2,16.60173,,
19.01,17.75628,,
18.5,18.373537,,
8.14,8.239918,,
13.350000000000001,12.477154,,
11.7,11.136408,,
20.055,20.141981,,
19.76,19.336283,,
17.2,14.642767,,
2.6,1.0760026,,
14.36,14.483641,,
16.8,16.65982,,
22.75,19.041897,,
11.3,11.012556,,
0.7,3.8149452,,
20.01,20.902994,,
12.82,11.993276,,
18.3,18.104284,,
18.1,17.028955,,
21.38,21.33326,,
14.6,12.324353,,
10.3,11.258263,,
23.24,23.07602,,
4.0,3.7750444,,
20.9,21.179163,,
15.2,15.630869,,
17.3,17.002098,,
18.1,17.619925,,
12.1,12.429298,,
20.53,20.316511,,
20.67,19.93773,,
12.325,12.162417,,
14.0,12.634494,,
4.4,6.11963,,
9.8,9.805167,,
12.2,13.189628,,
20.03,20.185606,,
12.0,11.214877,,
14.89,16.308943,,
17.975,15.128606,,
15.8,15.8973255,,
15.4,13.134753,,
22.30666666666667,22.866898,,
22.02,21.727348,,
7.300000000000001,9.442912,,
18.28,18.199009,,
19.48,18.978691,,
11.7075,12.213671,,
5.15,4.9497557,,
20.2,19.429195,,
22.2,21.77673,,
1.0,1.5245724,,
17.6,15.919548,,
14.2,14.152504,,
20.34,20.744137,,
12.2,12.924946,,
13.2,13.67523,,
0.1,2.357347,,
11.4,11.613452,,
16.6,17.131264,,
22.25,21.871367,,
4.4,5.0982227,,
20.0,20.14743,,
18.67,19.260048,,
16.81,17.00178,,
19.13,19.043413,,
9.8,12.414607,,
15.82,17.074379,,
20.6,20.16225,,
9.2,11.570103,,
0.1,2.7250104,,
14.5,15.075943,,
13.7,10.299375,,
21.9,22.263653,,
11.936363636363637,12.373736,,
22.4,22.770031,,
22.6,21.242956,,
13.24,13.274132,,
18.08,18.49404,,
4.0,3.7750444,,
10.06,11.318763,,
15.5,14.570956,,
11.4,14.69661,,
21.41,21.52719,,
11.5,12.139944,,
11.0,12.175,,
12.8,10.154325,,
16.23,16.474371,,
11.7,12.7886505,,
20.38,20.087814,,
13.54,13.746725,,
15.3,14.742941,,
4.6,6.830633,,
8.4,11.015594,,
15.97,15.693099,,
12.7,10.913546,,
7.81,8.836446,,
14.2,14.440351,,
18.2,18.417442,,
14.36,12.154761,,
11.4,10.382,,
11.5,10.99115,,
