y_train,y_train_predict,y_test,y_test_predict
18.913333333333334,18.294385138678496,8.5,11.217713741902308
20.28,19.683459769029604,20.76,20.422557877489226
10.3,11.161914711563085,13.5,15.234797686561397
21.85,21.13422218265243,17.9,15.883904492243866
9.2,12.117918975195154,14.15,11.777233060741775
0.5,2.779030524232713,14.7,12.341079651663497
24.0125,23.106490742720034,14.3,12.977351980381798
15.2,15.084470027160355,20.0,20.474215397841757
22.1,19.9988837217814,16.9,14.019773131892382
7.5,9.347252947029824,16.2,14.723784588143337
23.97,23.525860409849937,20.2,18.97849754139119
11.9,11.921112968305982,5.0,6.944272304998239
17.9,17.55882711940628,7.5,14.37840552910052
15.7,14.259853753686539,11.0,11.68039965478357
15.6,13.962731865353481,6.2,9.430907715252113
22.52,22.017216804706894,6.8,6.475876497391345
20.17,20.16022667597856,18.54,16.53344663313579
20.926666666666666,20.913365959994756,11.425,12.966033700348936
6.5,8.603101748962844,17.8,15.153673561758126
19.1,15.780164700955012,1.2,10.625018233415162
10.4,10.09517897867949,12.6,14.556731941997809
20.2,17.473678392054595,4.5,4.121089925872739
17.6,17.759972876996027,13.9,4.713436604437217
22.67,21.448487490107638,20.156666666666666,18.918645143037335
13.87,14.211424600906003,18.3,14.852950186861744
20.02,18.25889931244347,17.15,15.988140610213891
6.5,8.688764324194317,17.7,17.436421194790043
23.02,22.908895569443644,20.55,15.995067537672941
17.7,16.288846791351006,22.71,20.113095268292845
20.04,19.164698276941937,5.5,11.075489270763956
22.44,21.699708964227003,23.5,19.584535839962097
11.3,10.730647335079247,22.75,21.178711835544508
18.18,16.982857516353235,17.76,18.83374124525481
20.4,18.247527256583638,13.8,13.486577582786683
17.5,16.841128249168264,13.3,14.707822477517517
10.1,11.485871489089213,12.2,12.302220269784982
19.13,19.38779292874791,9.7075,15.150373564100418
20.43,18.090081178256323,22.09,20.129556545041186
21.1,20.756396110379228,10.7,17.79596336354614
18.3,18.438329276315557,12.7,12.249670919364776
17.9,17.980613759824546,22.0,21.603648175832827
18.02,17.9982159571205,15.8,20.838757398131587
18.2,15.766129213983366,5.5,11.398241769983658
22.616,22.168849985709922,17.1,14.271683152040145
0.8,1.9486219935619908,20.55,18.833374578588142
15.0,13.683494418869545,9.5,7.6108424404588435
16.2,15.74713760604896,13.8,14.754656930945771
16.8,14.312772805434161,8.7,9.152852754922646
1.4,3.5123448056457454,13.149999999999999,11.934691679146892
15.75,15.387541676354893,17.2,11.662728002964975
3.5,5.645858055254929,13.1,13.219916568820835
15.75,14.505252633226966,18.8,17.894453266906446
14.9,14.912453981435595,14.4,14.487851864691265
21.67,21.1727019218831,18.05,18.935335021204995
19.63,20.087374473429897,10.2,8.752795127779368
14.2,15.583579710497837,11.2,11.288068934590823
16.9,16.54629815273647,8.4,11.61887387369552
1.8,5.523708042978025,19.7,19.28307460358333
10.253846153846155,11.209907204389719,11.8,8.616271708168217
5.0,7.578564393345746,20.96,21.79635357435218
19.3,15.882814358935263,21.24,21.200259357018545
1.0,6.1534718425770505,9.8,18.609298532810882
11.4,12.891786209001122,20.13,20.667004568877957
13.3,11.992641884092764,8.1,11.983221071236065
11.1,10.046530675194852,7.4,7.922687212136341
19.7,18.760673674761996,10.2,10.910025553874293
8.5,9.91752991939028,19.79,17.514778889081178
18.52,18.90241419699736,18.49,18.04203154340971
9.5,11.97555665553254,13.6,14.796246865190328
19.66,20.312614570571284,13.1,13.614495120742953
17.07,18.41712697853797,16.3,14.55672290696949
20.9,20.89260443729003,7.1,9.933474902021256
12.536,13.239548052544865,7.3,9.75793419665098
16.47,14.363698287427843,10.7,11.403566197001869
18.5,16.645494371771157,16.0,15.92706239087304
21.03,17.585941349702495,17.1,17.25684934689057
6.25,8.384181348964406,16.33,18.609336252983677
18.32,19.30768720864745,7.7,9.40065249363147
19.27,19.198538593578647,3.4,8.588641419380965
17.316,18.1718421386197,20.0,18.888669357576457
13.3,12.968579338961142,16.35,18.72441744493418
10.5,10.622518524531017,18.9,19.388871711092182
17.44,17.117003175557233,20.3,20.273860092334747
16.9,16.208409963247206,20.6,20.360928593108305
9.6,9.448406277765594,16.7,13.473563423327677
15.0,13.679565453649511,21.89,21.51058271074815
10.5,9.316285918460393,7.0,9.795447146973546
16.4,16.7040002541683,20.6,17.148126084540483
15.66,14.759688079232976,21.13,19.680963698046796
12.1,10.719394160114696,11.4,8.03403680878062
18.1,17.98187923601502,13.9,15.43109913409132
7.3,9.86513258584119,10.3,10.106955259855033
12.9,12.375168165221702,13.7,14.610230546821338
20.72,20.592621748984108,9.891428571428571,11.852956887710716
15.6,11.082282994678971,17.6,18.643074554209644
22.67,22.082765561703333,11.799999999999999,10.775850588772599
7.1,10.272684432685837,14.5,14.597588937521696
7.13,5.72329595162937,5.449999999999999,13.088860440790965
20.5,21.258417816442094,13.85,12.658619794611454
21.2,20.169968958607992,19.56,21.240203602768734
16.0,14.601078191738807,16.69,17.870692505411252
11.0,10.574716126059114,16.5,18.482666956529545
20.7,19.29111899086683,16.56,17.66124036389674
20.2,18.092394703122082,16.6,12.31221898973875
14.375,14.19600564073175,18.3,16.32991137356742
15.1,12.79668546175077,13.4,10.47841424000833
18.6,18.10517773337081,19.2,17.66680092878188
23.25,22.211682317956082,11.7,15.662615518635093
7.6,12.438754481510603,14.0,12.618409839393728
16.9,16.75319814595845,12.9,15.186337992288957
8.2,10.248387366960579,7.7,10.190098472020788
18.9,17.754403729617515,18.9,17.467495988775255
16.8,16.3298828249974,14.2,14.605476085811475
13.98,16.83901297714514,21.3,19.185879106189077
16.14,16.50589909893578,23.8,21.596786647581435
13.7,12.7783307073537,7.34,11.69987877344878
11.8,13.612130778995288,19.76,17.272598631238026
9.0,15.071820382361373,14.4,12.943740284316386
20.1,17.650228721140003,13.05,14.174141731810241
9.9,10.33577848439755,10.92,11.339123468336524
12.3,14.053723457343876,14.839999999999998,13.91824940643146
20.67,20.405403393677826,19.363333333333333,21.855022117881596
21.3,20.850902178041842,15.77,15.950534241433925
1.8,3.0259922387502254,6.0,11.098123868897313
5.300000000000001,7.675116674077088,7.2,9.417475388517726
13.2,15.45242232417769,13.9,14.248408140913542
8.8,7.515065755420697,21.54,21.192664987765514
5.1,8.302868282541269,4.0,6.87398056392681
12.350000000000001,11.874032560711168,15.15,13.28894122755718
5.2,7.954457494440992,19.73,18.76899478470148
23.54,23.51242288008804,10.2,10.444023986482556
9.8,9.724818694294656,9.9,12.12417752829713
8.3,8.675278057193564,14.4,14.696441002074305
12.1,9.992888086219692,12.23,11.884151257305184
22.83,20.9202186875586,15.8,12.800147195647508
19.200000000000003,18.247662726343137,20.1,20.0682493510078
15.36,17.198390297393566,15.7,14.235660077918753
16.2,16.37920519747521,8.08,10.810304013119445
15.6,16.518986386654245,13.1,14.488026067422156
13.4,13.318427420679994,16.4,14.86572212752523
3.4,4.686157562576321,17.85,18.935335021204995
14.6,13.679830050045204,8.9,9.831153886314388
13.5,14.298036149755431,21.35,19.45588827402085
18.0,18.32872152963231,11.0,11.38890416789822
16.45,17.049490562983333,21.552500000000002,20.944071408507607
12.2,9.747888348823226,18.45,17.426830878878075
10.4,11.973099062401658,18.0,15.79961034867971
9.56,10.992484696037753,14.4,14.632532208737034
22.52,21.642884763329313,4.9,9.095403529075064
19.1,16.94151288284634,3.5,5.06849922118596
19.3,17.706206484340306,20.07,21.920150128314585
16.0,14.839125093643354,16.2,14.395696873761375
6.4,6.570408645983656,19.7,15.533048956897451
19.09,18.835698076447457,20.84,20.251617651077687
21.74,21.917376468487547,24.5,23.520870141992802
13.1,11.933255043517425,12.82,16.53113504096184
6.5,7.340588691616185,12.5,6.434080943362189
17.2,16.94379533450394,10.17,17.117003175557233
20.51,19.378050269487545,13.7,7.978418487704423
5.6,5.27669745610292,8.675,9.543838008033811
21.05,21.206829426013186,12.9,9.91170543582577
17.2,16.716450535009002,20.33,21.558487105008425
14.266666666666666,11.992367044541735,11.4,13.27043611815268
20.6025,20.671495998989563,18.48,16.429037980574954
19.21,19.32698616244227,,
19.17,18.719328676071548,,
8.5,9.303583562062919,,
13.4,13.258967323915794,,
15.2,16.295635431838647,,
17.4,17.93034825462209,,
2.1,6.018061911044198,,
15.3,14.119692084396238,,
9.316666666666666,11.88133716059916,,
9.0,11.284561080371597,,
6.2,6.55134400390067,,
15.37,16.705908750030108,,
6.0,8.408910990021283,,
19.97,19.708240185537687,,
6.4,5.3630591504329095,,
12.1,12.84337740604447,,
22.7,21.882789215328103,,
19.1,17.746776188249136,,
18.95,20.083093456940766,,
20.71,20.14936279284665,,
12.3,13.171071922786222,,
21.0,19.841245543022954,,
11.6,11.998253104767922,,
16.3,17.133956830389653,,
14.3,13.30935980393285,,
18.1,19.6374220862122,,
14.9,13.03649686064824,,
8.9,8.39345735243343,,
21.72,19.296509931136367,,
4.3,8.788549099909044,,
23.59,22.27906710714287,,
11.8,11.149028131817122,,
19.0,18.85389187753894,,
14.0,14.059810909262694,,
20.6,18.597568822012047,,
16.14,17.60837459350002,,
17.5,17.101726873421743,,
14.78,13.349405975714394,,
12.95,16.597031453249482,,
1.5,4.304907324735449,,
19.66,19.302142360660167,,
4.65,8.05940685474011,,
22.0275,22.123344453801987,,
17.55,17.376588189601733,,
9.5,10.724991168541633,,
2.7,5.797761191296592,,
14.9,12.602559952686136,,
18.43,17.476076943858274,,
21.8,19.19353905260409,,
18.7,18.02201623998328,,
20.36,18.396397425745594,,
8.15,11.576695845328246,,
14.4,14.213512749418777,,
18.85,19.10520823600242,,
17.84,18.76751320571477,,
14.55,13.078967731060603,,
21.61,21.89272980640945,,
20.1,18.891164504850913,,
4.8,5.922803448068141,,
12.2,13.51282567054475,,
9.1,9.744639107365265,,
16.2,14.260272311591223,,
13.3,12.254170002804804,,
21.29,21.353840044057137,,
15.6,12.760374041937093,,
18.4,16.01824745925047,,
17.0,15.386446393763835,,
13.3,12.620131057601238,,
16.0,15.212685970621392,,
18.32,18.83828220221377,,
0.7,1.702819416601915,,
4.77,6.405622721109917,,
15.1,14.229073356816953,,
8.8,10.936461436643228,,
13.899999999999999,12.383018013857052,,
22.13,22.54374946742726,,
22.81,21.661429503728314,,
7.83,8.69764967642311,,
17.3,16.813845572600986,,
15.9,14.880412724597166,,
22.46,21.056505971860037,,
15.4,14.857741499626194,,
2.45,4.370824553918309,,
17.4,15.352051979761365,,
19.83,18.44234836306539,,
19.31,17.463965560267418,,
16.92,16.315432265103418,,
12.1,14.638097860615101,,
19.09,18.330346034431777,,
11.4,12.927486935755214,,
15.74,12.564109270675457,,
4.1,3.593358572607944,,
15.2,15.46896769307679,,
7.2,5.983961265718413,,
3.6,6.07622952456109,,
18.75,19.363717536886742,,
13.48,14.63295793570267,,
16.2,14.847735691723262,,
13.6,12.571399340630164,,
8.5,10.094065674751455,,
14.75,15.35020091595683,,
7.4,8.95567171077582,,
10.6,12.630023312070865,,
17.5,14.04533379741493,,
21.44,21.75404593114136,,
18.27,18.527920538603702,,
21.59,21.783781679935,,
3.6999999999999997,5.042883445015624,,
16.9,18.070668933378908,,
18.8,18.942078510005906,,
14.34,14.52077369756603,,
20.9,19.537307595326293,,
17.54,17.72336516369052,,
8.6,10.635244800777762,,
17.39,17.47951407805735,,
16.3,15.496008072714051,,
7.6,8.548541762741891,,
18.15,16.207908879948118,,
21.22,20.821504945247742,,
16.7,14.406122946358419,,
12.02,14.918998703685233,,
21.23,21.117910757016038,,
14.75,14.316415054321897,,
18.8,17.028849120941565,,
16.35,14.016386835630703,,
17.42,18.0424895075859,,
13.41,13.53853064365698,,
19.02,18.80914685154811,,
11.85,12.130895087949245,,
1.9,6.336826123651492,,
5.4,5.2035359857503645,,
21.54,21.126704308057487,,
5.7,6.632197558344431,,
1.2,4.132356649485144,,
16.14,14.027305632978937,,
21.0,20.119532921626984,,
10.9,10.581950940605138,,
20.17,20.577649912192946,,
19.6,18.304013751630333,,
14.1,13.887390072484044,,
8.6,9.893726466431511,,
3.8,7.68930214230626,,
5.9,5.708866434063971,,
18.15,18.148919298768902,,
12.7,11.746318880630081,,
19.706,19.146473331642316,,
11.850000000000001,14.009309374188158,,
15.2,13.451072442473723,,
12.5,12.051403986830477,,
20.14,19.933615658182354,,
8.3,9.458071036190498,,
18.61,18.148701370954104,,
12.483333333333334,11.969160252816705,,
2.5,4.3646662517806245,,
0.6,1.7066985998029733,,
15.580000000000002,12.162191512114383,,
12.1,11.108520929357455,,
19.6,20.089648225166048,,
22.7,22.611792396211804,,
7.6,10.563383485781301,,
11.4,10.578760788732845,,
1.7,2.851987842955654,,
11.6,9.241471920003095,,
13.2,10.75837459406293,,
22.85,21.744915344118052,,
12.4,14.409678093217872,,
10.7,11.833916772180602,,
19.607,17.844661535654115,,
15.05,16.032010594336224,,
11.9,10.934991503984367,,
3.5,6.658629702907051,,
12.3,14.230060556547611,,
8.3,9.743189927536145,,
12.06,13.647461971936027,,
19.0,19.837697721869255,,
17.066666666666666,18.597568822012047,,
13.1,13.63663807082675,,
19.32,18.735508220849514,,
12.1,12.415484228623232,,
14.2,14.524983423163047,,
10.0,10.850888910760876,,
12.42,11.288371437667859,,
16.5,14.717011229077395,,
0.11,6.9949766882362,,
19.85,20.077969952380958,,
10.049999999999999,12.436379738210745,,
18.3,15.26593736656212,,
17.6,14.432557830929893,,
15.7,15.368424039925667,,
9.850000000000001,10.52077181612505,,
16.45,16.975833498556984,,
16.6,13.013594570360203,,
19.1,17.894360347886575,,
17.2,15.762716595069945,,
14.5,13.696772118195092,,
9.7,8.871545965912997,,
19.7,17.922520224203527,,
22.7,21.461428236704897,,
19.55333333333333,19.49225739761874,,
23.166666666666668,22.859985850314906,,
22.428,22.105526338182067,,
12.7,13.631949496749248,,
10.8,13.083206673872926,,
16.4,16.755029820346312,,
10.0,8.548541762741891,,
12.600000000000001,13.364271046777349,,
8.3,10.435829319808853,,
14.57,15.434053572998451,,
19.8,18.420847777657546,,
17.0,17.64417080856182,,
20.14,14.945587547275425,,
15.58,14.399816538135438,,
21.65,20.151422382502894,,
17.6,16.784000405185076,,
19.15,20.038943277652095,,
8.4,9.299116806110536,,
13.7,14.922822300234472,,
13.3,11.19361611553968,,
16.8,17.126318313197125,,
12.53,11.791089255952393,,
17.23,16.661203779040385,,
11.816666666666668,13.277619287739272,,
16.3,16.168864619227985,,
12.956666666666665,12.925416202722085,,
12.3,13.743947569635752,,
12.7,13.925161413239534,,
10.5,12.197959070730949,,
17.4,16.53321924619921,,
11.6,9.819501373982773,,
17.1,17.352340352588374,,
19.9,20.097404836442504,,
10.21,11.507082418989,,
11.4,8.838390911614802,,
6.3999999999999995,7.870595434027775,,
4.62,8.335603064373098,,
11.7,13.151033460110535,,
16.2,14.42952940631163,,
19.43,18.92325266553523,,
1.3,6.237772252260916,,
11.9,13.793852003265819,,
20.4,19.095617423599133,,
14.46,14.280769630539414,,
19.15,20.06882592331488,,
23.56,23.1520733169642,,
9.9,11.83952061773763,,
17.3,14.670549228873647,,
19.3,17.65493284167567,,
8.775,10.249743197832949,,
17.7,15.445653848002502,,
7.23,13.33264916024939,,
9.2,10.140876692850178,,
19.4,17.67815675031244,,
16.7,14.784212671852448,,
20.1,18.089518182178956,,
18.2,16.192004128554462,,
17.6,15.206244106625773,,
16.7,12.998778065762133,,
14.3,13.452980637911349,,
16.7,13.899422917347872,,
14.2,14.14402540870011,,
14.3,13.304370878051355,,
17.41,17.339861182133813,,
19.1,19.36500314452172,,
19.1,18.733504602098343,,
10.1,8.847502693487073,,
13.5,12.961921852300174,,
11.2,12.236800483006926,,
17.0,15.133378578373009,,
10.3,13.829053070624882,,
16.06,14.73839233693374,,
14.45,14.72609614953773,,
6.0,6.465094175910907,,
11.2,11.439509983649078,,
16.3,15.464234016189325,,
15.35,16.258198350812396,,
16.88,16.95569898199488,,
10.5,11.464323792189909,,
16.689999999999998,17.62518672622806,,
11.2,12.21075338533961,,
20.97,21.129088578134592,,
13.6,13.491693343542021,,
12.8,11.982253338160977,,
11.585714285714285,10.99824013502961,,
12.3,9.953067118685738,,
13.0,13.306811017374432,,
15.3,16.256110225733618,,
18.1,17.601915510149446,,
12.8,13.024597472041837,,
4.7,4.552141222292768,,
12.255555555555555,12.036767785458435,,
16.55,18.528033553391005,,
1.0,2.3085737976915084,,
19.8,19.09703001080744,,
21.74,20.45617754038118,,
15.7,13.748564159397606,,
14.0,13.754565040627865,,
13.8,13.27437524347989,,
21.23,21.079454293617246,,
8.0,9.16250540652344,,
20.11,20.879637015212523,,
18.1,18.031829003802397,,
20.06,18.45641459378166,,
11.1,9.38350867060988,,
15.2,16.006982691162992,,
15.5,16.157404343527286,,
10.1,12.949006284451698,,
22.59,19.95568972966272,,
14.8,12.916819126166978,,
20.2,19.397830028148142,,
22.72,22.114459720966952,,
12.2,12.368316741784735,,
18.86,17.72478122100948,,
16.06,18.20631226278675,,
7.4,10.090066604374814,,
18.1,17.170949718614747,,
5.0,7.739460733598736,,
9.3,11.296924017074993,,
4.6,9.991925513433669,,
7.5,8.769891990829151,,
6.9,7.606015487792248,,
8.7,13.088664704492864,,
15.7,13.139807108043525,,
0.1,7.446351882741141,,
8.37,11.238974408384522,,
10.2,11.61547269146474,,
18.99,19.29252058333991,,
0.4,4.157233170225545,,
15.9,15.330378214171155,,
13.3,12.362976597596422,,
11.0,11.548022719846333,,
13.4,11.9014954560757,,
4.9,6.05848557964718,,
4.0,7.366224099758261,,
23.36,21.204158336592812,,
15.0,13.582558654540575,,
17.4,17.355999180248237,,
