ETL,ETL-2,Perovskite,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,ETL_Passivator,HTL_Passivator,Additive,Use_Cl,PCEbest,Cs,MA,FA,Rb,Pb,Sn,I,Br,Cl,Bandgap
PCBM,no,MAPbI3,one-step,spin,no,na,PEDOT:PSS-GeO2,0,0,0,0,Cl,16.2,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,carbon,MAPbI3,one-step,spin,no,DMF,PEDOT:PSS,0,0,0,0,Cl,16.2,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,carbon,MAPbI3,one-step,spin,no,DMF,PEDOT:PSS,0,0,0,0,Cl,16.2,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin2-3,toluene,DMSO+GBL,NiOx,0,0,0,0,0,16.2,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,P3HT,0,0,0,0,0,16.2,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,two-step,spin-dip,no,DMF,DNA-CTMA,0,0,0,0,0,16.2,0,1,0,0,1,0,1,0,0,1.530113848
ZnO,N-ZnO-na0rod,MAPbI3,two-step,spin-spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.2,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,two-step,spin-spray,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.2,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,two-step,CVD,no,na,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.2,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin2-3,toluene,DMF+GBL,PTAA,Li+TBP,0,0,0,0,16.2,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,chlorobenzene,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.2,0,1,0,0,1,0,1,0,0,1.530113848
BCP,PCBM,FA0.7MA0.3Pb0.5Sn0.5I3,one-step,spin,toluene,DMF+DMSO,PEDOT:PSS,0,0,0,0,0,16.23,0,0.3,0.7,0,0.5,0.5,1,0,0,1.243866667
cTiO2,TiO2,MAPbI3,one-step,spin,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.25,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin2-3,toluene,GBL+DMSO,PEDOT:PSS,0,0,0,0,Cl,16.28,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,C60-SAM,MA0.7FA0.3PbI3,one-step,spin,chlorobenzene,no,BDD-T,0,0,PEAI,0,0,16.3,0,0.7,0.3,0,1,0,1,0,0,1.5695796
BCP,C60,MAPbI3,one-step,evaporate,no,no,TaTm,0,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2-Li,Cs0.1(MA0.15FA0.85)0.9Pb(I0.85Br0.15)3,one-step,spin,trifluorotoluene,DMF+DMSO,V931,Li+TBP+FK209,0,0,0,0,16.3,0.1,0.135,0.765,0,1,0,0.85,0.15,0,1.606233361
TiO2,no,MAPbI3,one-step,spin,chlorobenzene,DMF,Spiro-OMeTAD,0,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,PEI,MAPbI3,one-step,spin2-3,chlorobenzene,DMSO+GBL+ITIC,PEDOT:PSS,0,0,0,0,Cl,16.3,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,PCBM,MAPbI3,one-step,spin,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,two-step,spin-spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,no,DMF+DMSO,Spiro-OMeTAD,0,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
ZnO,no,MAPbI3,two-step,spin-spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,BCP,MAPbI3,one-step,spin,no,DMF+HPA,PTAA,0,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,no,DMF+PEG,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.3,0,1,0,0,1,0,1,0,0,1.530113848
PCBM+C60,no,MAPbI3,one-step,spin2-3,no,DMSO+GBL,NiOx-Cu,0,0,0,0,0,16.3,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,BCP,MAPbI3,one-step,spin2-3,toluene,DMSO+GBL,PEDOT:PSS,0,0,0,0,Cl,16.3,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.3,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MA0.13FA0.87PbI2.61Br0.39,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,D羽D,0,0,16.33,0,0.13,0.87,0,1,0,0.87,0.13,0,1.613063247
TiO2,SnO2,CsPbI2Br,one-step,spin,chlorobenzene,DMSO,PM6,0,0,0,PT,0,16.34,1,0,0,0,1,0,0.666666667,0.333333333,0,1.888929762
SnO2,no,Cs0.16FA0.84Pb(I0.88Br0.12)3,one-step,others,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.35,0.16,0,0.84,0,1,0,0.88,0.12,0,1.595085714
SnO2,no,(FAPbI3)0.85(MAPbBr3)0.15,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.35,0,0.15,0.85,0,1,0,0.85,0.15,0,1.627176705
cTiO2,mTiO2,Cs0.05FA0.85MA0.10Pb(I0.97Br0.03)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,HBPC,0,16.36,0.05,0.1,0.85,0,1,0,0.97,0.03,0,1.541113333
TiO2,SnO2,CsPbI2Br,one-step,spin,chlorobenzene,DMSO,PBDB-T,0,0,0,PT,0,16.4,1,0,0,0,1,0,0.666666667,0.333333333,0,1.888929762
cTiO2,TiO2-na0rod,MAPbI3,two-step,spin-spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
IL,Nb2O5,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.4,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin2-3,trifluorotoluene,DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2-Au@SiO,MAPbI3,one-step,spin,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,PCBM,MAPbI3,one-step,spin,diethylether,DMF+DMSO,ACR-TPA,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin2-3,chlorobenzene,DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,toluene,DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,chlorobenzene,DMF+PDMSurea,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,chlorobenzene,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,PCBM,MAPbI3,one-step,spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin2-3,toluene,DMSO+GBL,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,two-step,spin-spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.4,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.4,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin,chlorobenzene,DMF,CuSCN,0,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,two-step,spin-dip,no,DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.4,0,1,0,0,1,0,1,0,0,1.530113848
ZnSnO3,no,MAPbI3,one-step,spin2-3,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,16.41,0,1,0,0,1,0,1,0,0,1.530113848
C60,PCBM,MA0.4FA0.6Pb(I0.6CI0.4)3,one-step,spin,chlorobenzene,DMF+DMSO,MeO-2PACz,0,0,0,0,Cl,16.44,0,0.4,0.6,0,1,0,1,0,0,1.571951249
cTiO2,mTiO2,Cs0.17FA0.83Pb(I0.77Br0.23)3,one-step,spin2-3,diethylether,DMF+DMSO,PTAA,Li+TBP,0,0,0,0,16.45,0.17,0,0.83,0,1,0,0.77,0.23,0,1.66715
SnO2,no,MAFA0.964Cs0.036Pb(I0.964Br0.026)3,one-step,spin,no,DMF+DMSO,no,0,0,0,0,0,16.45,0.036,0,0.964,0,1,0,0.964,0.026,0,1.528791667
BCP,C60,MAPbI3,one-step,spin-drip,no,DMF,PTAA,0,0,0,0,0,16.45,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,CsPbI2Br,one-step,spin2-3,IPA,DMSO,P3HT,Li+TBP,0,0,0,Cl,16.47,1,0,0,0,1,0,0.666666667,0.333333333,0,1.888929762
c-ZnO,no,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,Cl,16.47,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,C60,Cs0.17FA0.83Pb(I0.94Br0.06)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,NiO,0,0,0,0,0,16.5,0.17,0,0.83,0,1,0,0.94,0.06,0,1.540843333
cTiO2,TiO2,(MA0.17FA0.83)Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.5,0,0.17,0.83,0,1,0,0.83,0.17,0,1.654738961
cTiO2,mTiO2-Li,Cs0.1(MA0.15FA0.85)0.9Pb(I0.85Br0.15)3,one-step,spin,trifluorotoluene,DMF+DMSO,V928,Li+TBP+FK209,0,0,0,0,16.5,0.1,0.135,0.765,0,1,0,0.85,0.15,0,1.606233361
cTiO2,mTiO2-Li,Cs0.1(MA0.15FA0.85)0.9Pb(I0.85Br0.15)3,one-step,spin,trifluorotoluene,DMF+DMSO,V9no8,Li+TBP+FK209,0,0,0,0,16.5,0.1,0.135,0.765,0,1,0,0.85,0.15,0,1.606233361
TiO2-SnO2,no,MAPbI3,two-step,spin-dip,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.5,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin2-3,toluene,DMSO+GBL,1,0,0,0,0,0,16.5,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,chlorobenzene,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.5,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.5,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin2-3,no,DMF+DMSO,NiOx,0,0,0,0,0,16.5,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,FAPbI3,one-step,spin,no,DMSO+GBL+CN,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.5,0,0,1,0,1,0,1,0,0,1.50607803
TiO2,no,MAPbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.5,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,two-step,spin-spin,no,DMF,PEDOT:PSS,0,0,0,0,0,16.5,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,ZnO,MAPbI3,two-step,spin-spin,no,DMF,PEDOT:PSS,0,0,0,0,0,16.5,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.5,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,CsPbI3,one-step,spin,no,DMF+DMSO,PTAA,Li+TBP,0,0,Mn,0,16.52,1,0,0,0,1,0,1,0,0,1.686142745
cTiO2,ns-TiO2,(FAPbI3)0.95(MAPbBr3)0.05,one-step,spin2-3,diethylether,DMF+DMSO,CuPc,0,0,0,0,Cl,16.55,0,0.05,0.95,0,1,0,0.95,0.05,0,1.51483
SnO2,no,FA0.5MA0.5PbI3,one-step,spin2-3,ethylacetate,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.56,0,0.5,0.5,0,1,0,1,0,0,1.586252613
SnO2:C60-EDA,no,CsPbI2Br,one-step,spin2-3,ethylacetate,DMSO+IPA,Spiro-OMeTAD,Li+TBP,0,0,5-AVABr,0,16.58,1,0,0,0,1,0,0.666666667,0.333333333,0,1.888929762
SnO2-EDTAK,no,Cs0.05FA0.54MA0.41Pb(I0.98Br0.02)3,two-step,spin-spin,no,DMF+DMSO+IPA,Spiro-OMeTAD,Li+TBP,0,0,EAMA,0,16.6,0.05,0.41,0.54,0,1,0,0.98,0.02,0,1.577742554
PCBM,Nb2O5,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.6,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,ethylacetate,DMF+DMSO,Spiro-OMeTAD,0,0,0,0,0,16.6,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,ZnO,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,P3CT-K,0,0,0,0,0,16.6,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,two-step,spin-dip,ethanol,DMF,CuPc,0,0,0,0,0,16.6,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,LiF,MAPbI3,one-step,spin,toluene,DMF,PEDOT:PSS,0,0,0,0,0,16.6,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin,no,DMF,PEDOT:PSS,0,0,0,0,Cl,16.6,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin2-3,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.6,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,C60,MAPbI3,two-step,vasp,no,DMF,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,16.6,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin,no,DMF,PEDOT:PSS,HSL2,0,0,0,Cl,16.6,0,1,0,0,1,0,1,0,0,1.530113848
C60,BCP,MAPbI3,one-step,spin,no,DMF,CuSCN,0,0,0,0,0,16.6,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,FAPbI3,one-step,spin2-3,toluene,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.6,0,0,1,0,1,0,1,0,0,1.50607803
cTiO2,TiO2,FAPb(I0.5Cl0.5)3,one-step,spin,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,PEAI,0,Cl,16.66,0,0,1,0,1,0,1,0,0,1.50607803
TiO2,no,(MAPbBr3)0.15(FAPbI3)0.85,two-step,spin-spin,chlorobenzene,DMF+DMSO,ZnPc1,0,0,0,0,0,16.69,0,0.15,0.85,0,1,0,0.85,0.15,0,1.627176705
SnO2-Cl,no,FAPbI3,two-step,spin-spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.69,0,0,1,0,1,0,1,0,0,1.50607803
SnO2,no,Cs0.05FA0.81MA0.14Pb(I0.83Br0.17)3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,16.7,0.05,0.14,0.81,0,1,0,0.83,0.17,0,1.611401681
BCP,C60,Cs0.05MA0.15FA0.80Pb(I0.85Br0.15)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,NiOx,0,0,0,0,0,16.7,0.05,0.15,0.8,0,1,0,0.85,0.15,0,1.609795213
P123-ib,mTiO2,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.7,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,diethylether,DMF+DMSO,NiOx,0,0,0,0,0,16.7,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,two-step,spin-spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.7,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin2-3,no,DMSO+GBL,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.7,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,MAPbI3,two-step,spin-spin,no,DMF+PEI,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.7,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,ZrAcAc,MAPbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PEDOT:PSS,BPQDs,0,0,0,0,16.7,0,1,0,0,1,0,1,0,0,1.530113848
PCBM+C60,BCP,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,TTA,0,0,0,0,0,16.7,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,CuI,0,0,0,Cl,16.7,0,1,0,0,1,0,1,0,0,1.530113848
PCBM,no,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,NiOx,0,0,0,0,0,16.7,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3,one-step,spin2-3,no,no,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,16.8,0.05,0.1615,0.7885,0,1,0,0.83,0.17,0,1.629287024
TiO2,no,FA0.85MA0.15Pb(I0.85Cl0.15)3,two-step,spin-spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.8,0,0.15,0.85,0,1,0,1,0,0,1.603662527
cTiO2,mTiO2,(FA0.76MA0.21Cs0.03)0.67Pb(I0.89Br0.11)2.56,one-step,spin2-3,chlorobenzene,DMF+DMSO,EH44,EH44-ox+TBP,0,0,0,0,16.8,0.03,0.21,0.76,0,1,0,0.89,0.11,0,1.639367143
C60,BCP,MAPbI3,one-step,spin,diethylether,DMF+DMSO,PEDOT:PSS,0,0,0,0,0,16.8,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,PCBM,FA0.9Cs0.1PbI3,two-step,spin-spray,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.8,0.1,0,0.9,0,1,0,1,0,0,1.513616667
cTiO2,Au@TiO2-na0rod,MAPbI3,two-step,spin-spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.8,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,chlorobenzene+DMSO,na,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.8,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,(FAPbI3)0.85(MAPbBr3)0.15,one-step,spin2-3,chlorobenzene,DMF+DMSO,TPA-TPM,Li+TBP,0,0,0,0,16.8,0,0.15,0.85,0,1,0,0.85,0.15,0,1.627176705
C60,BCP,MAPbI3,one-step,spin,chlorobenzene,DMF,CuI,0,0,0,0,0,16.8,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,two-step,vasp,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,16.8,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,(FAPbI3)0.85(MAPbBr3)0.15,one-step,spin2-3,chlorobenzene,DMF+DMSO,KR133,Li+TBP+FK209,0,0,0,0,16.8,0,0.15,0.85,0,1,0,0.85,0.15,0,1.627176705
PC61BM,C60,MAPbI3,one-step,spin2-3,toluene,DMF+NMP,PTAA,0,0,0,0,0,16.81,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,Cs0.05FA0.79MA0.16Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene+TOPO,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,TOPO,0,16.85,0.05,0.16,0.79,0,1,0,0.83,0.17,0,1.607224167
cTiO2,mTiO2,Cs0.17FA0.83Pb(I0.77Br0.23)3,one-step,spin2-3,diethylether,DMF+DMSO,PTAA,Li+TBP,0,BMI-Th,0,0,16.88,0.17,0,0.83,0,1,0,0.77,0.23,0,1.66715
PCBM,C60,MAPbI3,two-step,spin-spin,no,DMF+DMSO,PTAA,0,0,0,0,0,16.89,0,1,0,0,1,0,1,0,0,1.530113848
h-TiO2,mTiO2,MAPbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.9,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,MAPbI3,one-step,spin2-3,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,16.9,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,NMBF-H,MAPbI3,one-step,spin2-3,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.9,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,MAPbI3,one-step,spin,no,DMSO+GBL,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.9,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,PCBM-N-DPBI,FA0.83Cs0.17Pb(I0.6Br0.4)3,one-step,spin,no,DMF+HI+HBr,Spiro-OMeTAD,Li+TBP,0,0,0,0,16.9,0.17,0,0.83,0,1,0,0.6,0.4,0,1.695830952
