ETL,ETL-2,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,ETL_Passivator,HTL_Passivator,Additive,Use_Cl,Cs,MA,FA,Rb,Pb,Sn,I,Br,Bandgap,PCEbest
51,105,0,35,5,14,138,0,0,0,1,0,0.05,0.095,0.855,0.0,1.0,0.0,0.9,0.1,1.597590558,12.95
53,105,0,35,30,75,83,54,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.5
10,40,0,23,5,14,76,0,0,0,82,1,0.0,0.4,0.6,0.0,1.0,0.0,0.6,0.0,1.646168333,19.66
133,87,0,35,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.65
6,13,0,35,5,14,138,0,0,57,66,1,0.05,0.019,0.931,0.0,1.0,0.0,0.98,0.02,1.53205,22.0275
6,40,0,23,20,14,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.55
133,87,0,23,30,47,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.5
138,105,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,2.7
133,87,1,29,30,2,36,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.9
6,40,0,23,5,14,113,0,0,55,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.43
52,40,0,23,5,14,138,12,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,21.8
92,105,0,23,11,64,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.7
78,105,1,33,30,18,179,25,0,0,1,1,0.05,0.41,0.54,0.0,1.0,0.0,0.98,0.02,1.577742554,20.36
53,105,0,23,20,14,53,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.15
54,8,0,23,30,2,35,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.4
78,105,0,35,25,14,69,0,0,0,1,0,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,18.85
78,105,0,35,5,14,179,25,3,0,1,1,0.05,0.15,0.8,0.0,1.0,0.0,0.83,0.17,1.609925422,17.84
133,53,0,23,30,14,113,0,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,14.55
78,105,0,23,25,14,179,34,0,0,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,21.61
133,87,0,35,5,14,225,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,20.1
53,105,0,35,32,2,121,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,4.8
133,53,1,33,2,18,237,0,0,0,1,0,0.2,0.0,0.8,0.0,1.0,0.0,0.88,0.12,1.594737311,12.2
133,87,1,29,30,2,74,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.1
53,43,0,23,30,3,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.2
10,105,0,23,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.3
78,105,0,23,5,14,179,25,0,36,1,0,0.049,0.0,0.931,0.02,1.0,0.0,0.99,0.01,1.53475,21.29
133,87,1,33,30,2,138,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,15.6
43,105,0,23,30,37,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.4
53,70,1,33,30,14,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.0
53,8,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.3
53,66,0,35,32,64,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.0
78,105,0,35,5,14,179,25,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,18.32
92,83,0,23,30,2,100,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,0.7
53,105,0,23,30,86,113,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.328415,4.77
78,105,0,35,30,14,180,34,25,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,15.1
53,70,1,33,5,85,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.8
92,40,1,33,30,2,92,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.899999999999999
78,105,1,33,30,14,179,25,0,0,49,1,0.0,0.03,0.97,0.0,1.0,0.0,0.97,0.03,1.5184,22.13
49,105,0,35,5,14,100,0,0,0,1,0,0.2,0.3,0.3,0.2,1.0,0.0,1.0,0.0,1.56233928,22.81
92,105,0,35,30,63,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,1.907448485,7.83
10,9,0,23,20,14,116,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.3
133,60,0,23,30,75,138,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.9
78,105,0,23,5,86,177,25,0,0,1,0,0.05,0.1,0.85,0.0,1.0,0.0,0.97,0.03,1.541113333,22.46
53,66,0,23,32,66,83,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.4
10,8,0,23,30,75,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,2.45
92,105,0,23,30,2,179,34,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.509866667,17.4
133,90,0,35,5,14,179,25,0,0,1,1,0.05,0.16,0.79,0.0,1.0,0.0,0.83,0.17,1.607224167,19.83
51,105,0,35,5,14,138,0,31,0,1,0,0.05,0.095,0.855,0.0,1.0,0.0,0.9,0.1,1.597590558,19.31
78,105,0,23,20,14,138,49,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.92
10,8,0,23,32,14,113,0,0,0,1,0,0.15,0.0,0.85,0.0,1.0,0.0,1.0,0.0,1.54605,12.1
132,105,0,23,5,14,179,34,0,0,1,1,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,19.09
10,11,1,33,30,2,40,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.4
126,105,1,33,30,41,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.74
133,87,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,4.1
102,87,0,23,20,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.2
53,105,0,23,0,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.2
138,105,0,23,32,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.6
133,53,0,23,20,14,179,34,0,45,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.6,0.0,1.651222294,18.75
92,49,0,23,5,63,96,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,13.48
119,27,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.2
133,87,1,29,30,2,86,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.6
119,87,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.5
139,105,0,23,5,14,179,34,0,0,1,1,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,14.75
133,87,0,23,30,1,144,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.4
53,109,0,35,32,64,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.6
133,87,0,23,30,2,179,26,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.5
78,105,0,23,5,14,179,25,0,0,1,0,0.05,0.153,0.747,0.05,1.0,0.0,0.95,0.05,1.56146,21.44
6,40,0,23,5,14,138,0,0,0,1,0,0.05,0.15,0.8,0.0,1.0,0.0,0.15,0.85,2.238518182,18.27
78,105,0,35,5,14,179,25,0,45,1,1,0.1,0.18,0.72,0.0,1.0,0.0,1.0,0.0,1.547846061,21.59
133,87,0,23,30,2,104,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.6999999999999997
133,87,0,35,5,14,224,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,16.9
80,105,0,23,5,14,179,25,0,0,1,0,0.1,0.15,0.75,0.0,1.0,0.0,0.883333333,0.116666667,1.593777024,18.8
118,105,0,35,20,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.34
78,105,0,35,20,14,179,25,0,0,1,0,0.05,0.1425,0.8075,0.0,1.0,0.0,0.85,0.15,1.61660067,20.9
119,49,0,35,20,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.54
10,105,0,23,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.6
6,40,0,35,2,14,85,0,0,0,1,0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.586252613,17.39
54,105,0,35,30,64,84,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.3
54,105,0,35,30,13,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.2,1.740169286,7.6
22,105,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.15
92,105,0,35,5,14,179,25,0,0,34,0,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.548303579,21.22
50,87,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.7
96,87,0,35,5,14,146,25,0,0,1,0,0.05,0.1425,0.8075,0.0,1.0,0.0,0.85,0.15,1.61660067,12.02
78,105,0,23,5,14,179,25,0,36,1,1,0.049,0.0,0.931,0.02,1.0,0.0,0.99,0.01,1.53475,21.23
92,105,0,23,30,54,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.75
36,33,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.8
53,22,0,23,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.35
92,105,1,33,5,14,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,17.42
133,101,0,35,5,14,179,0,0,0,1,0,0.2,0.25,0.55,0.0,1.0,0.0,1.0,0.0,1.564122727,13.41
78,105,0,35,5,14,179,25,5,0,1,1,0.05,0.15,0.8,0.0,1.0,0.0,0.83,0.17,1.609925422,19.02
53,8,0,35,32,63,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.85
53,105,0,23,0,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.9
133,87,0,23,30,2,179,22,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.259715,5.4
78,105,0,23,20,49,179,25,0,0,1,1,0.05,0.0,0.95,0.0,1.0,0.0,1.0,0.0,1.518583333,21.54
10,8,0,23,30,2,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.7
133,87,0,23,30,2,129,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.2
92,105,0,35,30,63,138,50,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,16.14
6,40,0,35,5,14,138,0,0,0,55,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,21.0
133,87,0,23,30,75,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.9
92,105,0,23,5,14,179,25,0,0,37,0,0.07,0.03,0.9,0.0,1.0,0.0,0.92,0.08,1.562435714,20.17
105,14,0,23,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.6
48,105,0,23,5,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.1
92,105,1,29,30,2,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.6
54,105,0,23,30,28,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.8
136,83,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.9
82,105,1,33,30,14,179,40,0,44,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,18.15
6,105,0,23,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.7
92,105,0,35,5,14,100,0,0,0,78,0,0.0425,0.15,0.8075,0.0,1.0,0.0,0.85,0.15,1.611504493,19.706
92,105,0,23,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.850000000000001
92,105,1,29,30,36,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.2
53,105,0,23,30,2,30,45,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.5
6,35,0,35,5,14,113,0,0,25,1,0,0.025,0.5,0.475,0.0,0.5,0.5,1.0,0.0,1.22714,20.14
133,87,0,23,30,2,179,22,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.3
52,105,0,23,5,14,138,12,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.61
133,87,1,34,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.483333333333334
53,10,1,0,30,85,113,58,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.6,0.4,1.818679762,2.5
92,83,0,23,30,2,105,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,0.6
92,105,1,33,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.580000000000002
53,105,0,23,30,85,57,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.1
6,13,0,35,32,14,138,0,0,40,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,19.6
133,87,0,35,5,14,179,25,0,45,1,0,0.05,0.1,0.85,0.0,1.0,0.0,0.97,0.03,1.541113333,22.7
53,105,1,29,30,2,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.6
133,87,1,29,30,2,134,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.4
10,8,0,0,30,85,113,58,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.259715,1.7
138,105,1,29,30,2,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.6
92,105,0,23,30,2,221,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.2
78,105,0,35,20,14,179,25,0,0,1,0,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,22.85
78,105,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.4
100,105,1,29,30,2,179,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.7
78,105,0,35,5,14,179,25,0,12,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.607
78,13,0,35,32,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.05
53,105,0,23,5,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.9
92,105,0,23,30,75,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.5
78,87,0,35,5,14,52,11,0,0,1,0,0.03,0.21,0.76,0.0,1.0,0.0,0.89,0.11,1.639367143,12.3
53,24,0,23,30,0,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.3
78,105,0,35,25,72,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,12.06
133,87,1,33,30,18,179,25,0,0,1,1,0.0,0.1,0.9,0.0,1.0,0.0,1.0,0.0,1.52212803,19.0
133,87,0,35,5,14,179,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,17.066666666666666
92,105,0,23,5,85,173,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.1
92,105,0,35,5,14,100,0,0,0,1,0,0.0425,0.15,0.8075,0.0,1.0,0.0,0.85,0.15,1.611504493,19.32
92,105,0,23,30,2,179,48,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.1
54,24,0,23,30,13,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.2
78,105,0,35,20,14,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.0
78,105,0,23,30,14,237,0,0,0,1,0,0.104,0.896,0.0,0.0,1.0,0.0,0.896,0.104,1.693486501,12.42
53,105,0,35,32,64,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.5
133,53,0,23,20,14,138,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.259715,0.11
6,40,0,35,5,14,138,0,0,0,56,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,19.85
119,105,0,23,5,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.049999999999999
133,87,0,35,5,14,65,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,18.3
118,105,1,33,32,2,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.6
103,105,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.7
119,103,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.850000000000001
6,13,0,30,30,2,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.45
10,8,0,23,30,2,40,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.6
78,70,0,23,5,14,179,34,0,0,1,0,0.05,0.0,0.95,0.0,1.0,0.0,1.0,0.0,1.518583333,19.1
53,39,0,23,30,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.2
53,105,0,23,32,65,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.5
133,87,0,23,30,2,100,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.7
133,87,0,35,5,14,179,0,0,74,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,19.7
78,105,0,23,5,14,179,25,0,0,33,1,0.0,0.27,0.73,0.0,1.0,0.0,0.88,0.02,1.623706494,22.7
133,87,0,35,5,14,179,25,0,61,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,19.55333333333333
78,105,0,35,25,14,179,34,0,0,78,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,23.166666666666668
6,13,0,35,5,14,138,0,0,43,66,1,0.05,0.019,0.931,0.0,1.0,0.0,0.98,0.02,1.53205,22.428
92,105,0,23,30,14,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,12.7
78,86,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.8
35,33,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.4
54,105,0,35,30,13,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.2,1.740169286,10.0
53,44,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.600000000000001
54,105,0,23,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.3
96,87,0,35,5,14,157,25,0,0,1,0,0.05,0.1425,0.8075,0.0,1.0,0.0,0.85,0.15,1.61660067,14.57
54,105,0,23,5,14,84,55,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.8
54,105,0,23,5,14,83,54,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.0
92,67,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.14
78,105,0,23,30,14,179,25,0,0,28,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,15.58
78,105,0,35,5,14,179,34,0,0,2,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,21.65
3,105,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.6
78,105,0,35,5,14,179,0,0,0,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,19.15
133,93,0,35,5,14,237,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,8.4
83,105,1,33,30,18,179,25,0,0,1,0,0.05,0.41,0.54,0.0,1.0,0.0,0.98,0.02,1.577742554,13.7
121,105,0,35,30,63,83,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,13.3
133,53,0,35,5,14,179,25,0,0,1,0,0.0,0.17,0.83,0.0,1.0,0.0,0.83,0.17,1.654738961,16.8
133,87,0,35,5,14,29,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.53
78,13,0,35,32,14,179,25,27,46,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.23
92,105,0,23,5,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.816666666666668
53,8,0,23,30,40,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.3
78,105,0,23,30,14,92,0,0,0,29,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,12.956666666666665
78,105,0,35,30,14,180,34,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,12.3
53,8,0,23,5,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.7
92,105,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.5
133,87,0,6,30,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.4
133,87,1,29,30,2,98,10,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.6
6,40,0,35,2,14,85,0,0,0,1,0,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,1.571951249,17.1
6,13,0,35,32,14,138,0,0,42,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,19.9
78,105,0,35,25,14,237,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,10.21
54,105,0,23,32,28,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.4
119,105,1,29,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.3999999999999995
133,101,0,10,30,64,237,0,0,0,1,0,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,4.62
53,105,1,33,30,2,122,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.7
133,87,0,35,32,28,138,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.2
133,87,0,35,5,14,176,41,0,0,1,0,0.05,0.1,0.85,0.0,1.0,0.0,0.9,0.1,1.597490558,19.43
92,105,0,23,30,2,83,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.3
106,105,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.9
92,105,0,1,30,63,138,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,20.4
78,70,0,35,30,14,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,14.46
92,105,0,35,5,14,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.548303579,19.15
133,87,0,23,20,14,184,34,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,23.56
53,18,0,23,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.9
138,105,1,33,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.3
